	HGNC_ID	Ensembl	Gene_symbol	Source	Source_Date	Download_Date
1114	HGNC:15460	ENSG00000157445	CACNA2D3	HPA	20210914	20210914
1115	HGNC:20202	ENSG00000151062	CACNA2D4	HPA	20210914	20210914
1116	HGNC:1404	ENSG00000182389	CACNB4	HPA	20210914	20210914
1117	HGNC:23494	ENSG00000185933	CALHM1	HPA	20210914	20210914
1118	HGNC:23493	ENSG00000138172	CALHM2	HPA	20210914	20210914
1119	HGNC:23458	ENSG00000183128	CALHM3	HPA	20210914	20210914
1120	HGNC:21094	ENSG00000164451	CALHM4	HPA	20210914	20210914
1121	HGNC:21568	ENSG00000178033	CALHM5	HPA	20210914	20210914
1122	HGNC:33391	ENSG00000188820	CALHM6	HPA	20210914	20210914
1123	HGNC:1513	ENSG00000118729	CASQ2	HPA	20210914	20210914
1124	HGNC:1630	ENSG00000177697	CD151	HPA	20210914	20210914
1125	HGNC:1641	ENSG00000090659	CD209	HPA	20210914	20210914
1126	HGNC:1666	ENSG00000104894	CD37	HPA	20210914	20210914
1127	HGNC:1674	ENSG00000198851	CD3E	HPA	20210914	20210914
1128	HGNC:1678	ENSG00000010610	CD4	HPA	20210914	20210914
1129	HGNC:1685	ENSG00000110448	CD5	HPA	20210914	20210914
1130	HGNC:1692	ENSG00000135404	CD63	HPA	20210914	20210914
1131	HGNC:1694	ENSG00000110848	CD69	HPA	20210914	20210914
1132	HGNC:1695	ENSG00000173762	CD7	HPA	20210914	20210914
1133	HGNC:1709	ENSG00000010278	CD9	HPA	20210914	20210914
1134	HGNC:1850	ENSG00000075275	CELSR1	HPA	20210914	20210914
1135	HGNC:3231	ENSG00000143126	CELSR2	HPA	20210914	20210914
1136	HGNC:3230	ENSG00000008300	CELSR3	HPA	20210914	20210914
1137	HGNC:1955	ENSG00000138435	CHRNA1	HPA	20210914	20210914
1138	HGNC:1958	ENSG00000101204	CHRNA4	HPA	20210914	20210914
1139	HGNC:1959	ENSG00000169684	CHRNA5	HPA	20210914	20210914
1140	HGNC:1962	ENSG00000160716	CHRNB2	HPA	20210914	20210914
1141	HGNC:2015	ENSG00000016490	CLCA1	HPA	20210914	20210914
1142	HGNC:2016	ENSG00000137975	CLCA2	HPA	20210914	20210914
1143	HGNC:2018	ENSG00000016602	CLCA4	HPA	20210914	20210914
1144	HGNC:2021	ENSG00000109572	CLCN3	HPA	20210914	20210914
1145	HGNC:2037	ENSG00000113946	CLDN16	HPA	20210914	20210914
1146	HGNC:2046	ENSG00000189143	CLDN4	HPA	20210914	20210914
1147	HGNC:14351	ENSG00000069493	CLEC2D	HPA	20210914	20210914
1148	HGNC:13257	ENSG00000111729	CLEC4A	HPA	20210914	20210914
1149	HGNC:13523	ENSG00000104938	CLEC4M	HPA	20210914	20210914
1150	HGNC:2063	ENSG00000155962	CLIC2	HPA	20210914	20210914
1151	HGNC:2065	ENSG00000159212	CLIC6	HPA	20210914	20210914
1152	HGNC:2077	ENSG00000128973	CLN6	HPA	20210914	20210914
1153	HGNC:24308	ENSG00000049656	CLPTM1L	HPA	20210914	20210914
1154	HGNC:103	ENSG00000148842	CNNM2	HPA	20210914	20210914
1155	HGNC:2194	ENSG00000065618	COL17A1	HPA	20210914	20210914
1156	HGNC:22990	ENSG00000050767	COL23A1	HPA	20210914	20210914
1157	HGNC:2260	ENSG00000006695	COX10	HPA	20210914	20210914
1158	HGNC:2261	ENSG00000166260	COX11	HPA	20210914	20210914
1159	HGNC:2263	ENSG00000014919	COX15	HPA	20210914	20210914
1160	HGNC:2578	ENSG00000165168	CYBB	HPA	20210914	20210914
1161	HGNC:2701	ENSG00000187323	DCC	HPA	20210914	20210914
1162	HGNC:2730	ENSG00000204580	DDR1	HPA	20210914	20210914
1163	HGNC:2731	ENSG00000162733	DDR2	HPA	20210914	20210914
1164	HGNC:28454	ENSG00000136986	DERL1	HPA	20210914	20210914
1165	HGNC:2856	ENSG00000145214	DGKQ	HPA	20210914	20210914
1166	HGNC:2900	ENSG00000075711	DLG1	HPA	20210914	20210914
1167	HGNC:2991	ENSG00000147443	DOK2	HPA	20210914	20210914
1168	HGNC:17756	ENSG00000131080	EDA2R	HPA	20210914	20210914
1169	HGNC:2895	ENSG00000135960	EDAR	HPA	20210914	20210914
1170	HGNC:3229	ENSG00000138798	EGF	HPA	20210914	20210914
1171	HGNC:13276	ENSG00000149547	EI24	HPA	20210914	20210914
1172	HGNC:30465	ENSG00000170571	EMB	HPA	20210914	20210914
1173	HGNC:3349	ENSG00000106991	ENG	HPA	20210914	20210914
1174	HGNC:19987	ENSG00000183317	EPHA10	HPA	20210914	20210914
1175	HGNC:3386	ENSG00000142627	EPHA2	HPA	20210914	20210914
1176	HGNC:3387	ENSG00000044524	EPHA3	HPA	20210914	20210914
1177	HGNC:19296	ENSG00000080224	EPHA6	HPA	20210914	20210914
1178	HGNC:3390	ENSG00000135333	EPHA7	HPA	20210914	20210914
1179	HGNC:3391	ENSG00000070886	EPHA8	HPA	20210914	20210914
1180	HGNC:3396	ENSG00000106123	EPHB6	HPA	20210914	20210914
1181	HGNC:33823	ENSG00000244476	ERVFRD-1	HPA	20210914	20210914
1182	HGNC:13525	ENSG00000242950	ERVW-1	HPA	20210914	20210914
1183	HGNC:30701	ENSG00000130054	FAM155B	HPA	20210914	20210914
1184	HGNC:11920	ENSG00000026103	FAS	HPA	20210914	20210914
1185	HGNC:3668	ENSG00000114279	FGF12	HPA	20210914	20210914
1186	HGNC:3754	ENSG00000196924	FLNA	HPA	20210914	20210914
1187	HGNC:3765	ENSG00000122025	FLT3	HPA	20210914	20210914
1188	HGNC:3767	ENSG00000037280	FLT4	HPA	20210914	20210914
1189	HGNC:20105	ENSG00000119686	FLVCR2	HPA	20210914	20210914
1190	HGNC:39978	ENSG00000255245	FXYD6-FXYD2	HPA	20210914	20210914
1191	HGNC:14458	ENSG00000033327	GAB2	HPA	20210914	20210914
1192	HGNC:26588	ENSG00000175857	GAPT	HPA	20210914	20210914
1193	HGNC:4187	ENSG00000145321	GC	HPA	20210914	20210914
1194	HGNC:16437	ENSG00000149435	GGTLC1	HPA	20210914	20210914
1195	HGNC:4281	ENSG00000121634	GJA8	HPA	20210914	20210914
1196	HGNC:4288	ENSG00000121742	GJB6	HPA	20210914	20210914
1197	HGNC:19147	ENSG00000183153	GJD3	HPA	20210914	20210914
1198	HGNC:24945	ENSG00000277494	GPIHBP1	HPA	20210914	20210914
1199	HGNC:23628	ENSG00000178015	GPR150	HPA	20210914	20210914
1200	HGNC:23624	ENSG00000173250	GPR151	HPA	20210914	20210914
1201	HGNC:31984	ENSG00000117262	GPR89A	HPA	20210914	20210914
1202	HGNC:13840	ENSG00000188092	GPR89B	HPA	20210914	20210914
1203	HGNC:2001	ENSG00000166923	GREM1	HPA	20210914	20210914
1204	HGNC:4571	ENSG00000155511	GRIA1	HPA	20210914	20210914
1205	HGNC:4572	ENSG00000120251	GRIA2	HPA	20210914	20210914
1206	HGNC:4579	ENSG00000171189	GRIK1	HPA	20210914	20210914
1207	HGNC:4580	ENSG00000164418	GRIK2	HPA	20210914	20210914
1208	HGNC:4584	ENSG00000176884	GRIN1	HPA	20210914	20210914
1209	HGNC:4587	ENSG00000161509	GRIN2C	HPA	20210914	20210914
1210	HGNC:16767	ENSG00000198785	GRIN3A	HPA	20210914	20210914
1211	HGNC:4688	ENSG00000070019	GUCY2C	HPA	20210914	20210914
1212	HGNC:5155	ENSG00000105707	HPN	HPA	20210914	20210914
1213	HGNC:5178	ENSG00000130528	HRC	HPA	20210914	20210914
1214	HGNC:5465	ENSG00000140443	IGF1R	HPA	20210914	20210914
1215	HGNC:5996	ENSG00000169306	IL1RAPL1	HPA	20210914	20210914
1216	HGNC:17290	ENSG00000104998	IL27RA	HPA	20210914	20210914
1217	HGNC:6091	ENSG00000171105	INSR	HPA	20210914	20210914
1218	HGNC:6093	ENSG00000027644	INSRR	HPA	20210914	20210914
1219	HGNC:6182	ENSG00000096433	ITPR3	HPA	20210914	20210914
1220	HGNC:6243	ENSG00000175538	KCNE3	HPA	20210914	20210914
1221	HGNC:6244	ENSG00000152049	KCNE4	HPA	20210914	20210914
1222	HGNC:6272	ENSG00000135750	KCNK1	HPA	20210914	20210914
1223	HGNC:6273	ENSG00000100433	KCNK10	HPA	20210914	20210914
1224	HGNC:6274	ENSG00000184261	KCNK12	HPA	20210914	20210914
1225	HGNC:6275	ENSG00000152315	KCNK13	HPA	20210914	20210914
1226	HGNC:13814	ENSG00000124249	KCNK15	HPA	20210914	20210914
1227	HGNC:14464	ENSG00000095981	KCNK16	HPA	20210914	20210914
1228	HGNC:14465	ENSG00000124780	KCNK17	HPA	20210914	20210914
1229	HGNC:6278	ENSG00000171303	KCNK3	HPA	20210914	20210914
1230	HGNC:6279	ENSG00000182450	KCNK4	HPA	20210914	20210914
1231	HGNC:6280	ENSG00000164626	KCNK5	HPA	20210914	20210914
1232	HGNC:6281	ENSG00000099337	KCNK6	HPA	20210914	20210914
1233	HGNC:6282	ENSG00000173338	KCNK7	HPA	20210914	20210914
1234	HGNC:6283	ENSG00000169427	KCNK9	HPA	20210914	20210914
1235	HGNC:6285	ENSG00000145936	KCNMB1	HPA	20210914	20210914
1236	HGNC:6291	ENSG00000080709	KCNN2	HPA	20210914	20210914
1237	HGNC:6307	ENSG00000128052	KDR	HPA	20210914	20210914
1238	HGNC:6308	ENSG00000197993	KEL	HPA	20210914	20210914
1239	HGNC:6332	ENSG00000189013	KIR2DL4	HPA	20210914	20210914
1240	HGNC:6373	ENSG00000111796	KLRB1	HPA	20210914	20210914
1241	HGNC:6374	ENSG00000134545	KLRC1	HPA	20210914	20210914
1242	HGNC:6375	ENSG00000205809	KLRC2	HPA	20210914	20210914
1243	HGNC:6376	ENSG00000205810	KLRC3	HPA	20210914	20210914
1244	HGNC:6513	ENSG00000002834	LASP1	HPA	20210914	20210914
1245	HGNC:14648	ENSG00000165046	LETM2	HPA	20210914	20210914
1246	HGNC:6607	ENSG00000204577	LILRB3	HPA	20210914	20210914
1247	HGNC:6609	ENSG00000105609	LILRB5	HPA	20210914	20210914
1248	HGNC:6698	ENSG00000070018	LRP6	HPA	20210914	20210914
1249	HGNC:19027	ENSG00000136802	LRRC8A	HPA	20210914	20210914
1250	HGNC:30692	ENSG00000197147	LRRC8B	HPA	20210914	20210914
1251	HGNC:25075	ENSG00000171488	LRRC8C	HPA	20210914	20210914
1252	HGNC:16992	ENSG00000171492	LRRC8D	HPA	20210914	20210914
1253	HGNC:26272	ENSG00000171017	LRRC8E	HPA	20210914	20210914
1254	HGNC:6721	ENSG00000062524	LTK	HPA	20210914	20210914
1255	HGNC:6752	ENSG00000003056	M6PR	HPA	20210914	20210914
1256	HGNC:6895	ENSG00000019169	MARCO	HPA	20210914	20210914
1257	HGNC:6943	ENSG00000143384	MCL1	HPA	20210914	20210914
1258	HGNC:23526	ENSG00000156026	MCU	HPA	20210914	20210914
1259	HGNC:7027	ENSG00000153208	MERTK	HPA	20210914	20210914
1260	HGNC:7029	ENSG00000105976	MET	HPA	20210914	20210914
1261	HGNC:26196	ENSG00000138111	MFSD13A	HPA	20210914	20210914
1262	HGNC:25157	ENSG00000167700	MFSD3	HPA	20210914	20210914
1263	HGNC:7103	ENSG00000135517	MIP	HPA	20210914	20210914
1264	HGNC:21606	ENSG00000060762	MPC1	HPA	20210914	20210914
1265	HGNC:44205	ENSG00000238205	MPC1L	HPA	20210914	20210914
1266	HGNC:24515	ENSG00000143158	MPC2	HPA	20210914	20210914
1267	HGNC:7217	ENSG00000117400	MPL	HPA	20210914	20210914
1268	HGNC:7381	ENSG00000164078	MST1R	HPA	20210914	20210914
1269	HGNC:7414	ENSG00000198899	MT-ATP6	HPA	20210914	20210914
1270	HGNC:7415	ENSG00000228253	MT-ATP8	HPA	20210914	20210914
1271	HGNC:15582	ENSG00000181143	MUC16	HPA	20210914	20210914
1272	HGNC:7525	ENSG00000030304	MUSK	HPA	20210914	20210914
1273	HGNC:7809	ENSG00000064300	NGFR	HPA	20210914	20210914
1274	HGNC:17044	ENSG00000140157	NIPA2	HPA	20210914	20210914
1275	HGNC:27194	ENSG00000163293	NIPAL1	HPA	20210914	20210914
1276	HGNC:25854	ENSG00000104361	NIPAL2	HPA	20210914	20210914
1277	HGNC:25233	ENSG00000001461	NIPAL3	HPA	20210914	20210914
1278	HGNC:28018	ENSG00000172548	NIPAL4	HPA	20210914	20210914
1279	HGNC:7872	ENSG00000089250	NOS1	HPA	20210914	20210914
1280	HGNC:16859	ENSG00000198929	NOS1AP	HPA	20210914	20210914
1281	HGNC:7881	ENSG00000148400	NOTCH1	HPA	20210914	20210914
1282	HGNC:7889	ENSG00000007952	NOX1	HPA	20210914	20210914
1283	HGNC:7897	ENSG00000141458	NPC1	HPA	20210914	20210914
1284	HGNC:7997	ENSG00000157168	NRG1	HPA	20210914	20210914
1285	HGNC:8031	ENSG00000198400	NTRK1	HPA	20210914	20210914
1286	HGNC:8032	ENSG00000148053	NTRK2	HPA	20210914	20210914
1287	HGNC:8033	ENSG00000140538	NTRK3	HPA	20210914	20210914
1288	HGNC:8097	ENSG00000143450	OAZ3	HPA	20210914	20210914
1289	HGNC:8111	ENSG00000143867	OSR1	HPA	20210914	20210914
1290	HGNC:8508	ENSG00000172939	OXSR1	HPA	20210914	20210914
1291	HGNC:8536	ENSG00000083454	P2RX5	HPA	20210914	20210914
1292	HGNC:8538	ENSG00000099957	P2RX6	HPA	20210914	20210914
1293	HGNC:8537	ENSG00000089041	P2RX7	HPA	20210914	20210914
1294	HGNC:18124	ENSG00000169313	P2RY12	HPA	20210914	20210914
1295	HGNC:8599	ENSG00000110218	PANX1	HPA	20210914	20210914
1296	HGNC:8661	ENSG00000184226	PCDH9	HPA	20210914	20210914
1297	HGNC:20588	ENSG00000116005	PCYOX1	HPA	20210914	20210914
1298	HGNC:8803	ENSG00000134853	PDGFRA	HPA	20210914	20210914
1299	HGNC:8804	ENSG00000113721	PDGFRB	HPA	20210914	20210914
1300	HGNC:28034	ENSG00000120509	PDZD11	HPA	20210914	20210914
1301	HGNC:8821	ENSG00000174827	PDZK1	HPA	20210914	20210914
1302	HGNC:18297	ENSG00000121716	PILRB	HPA	20210914	20210914
1303	HGNC:9008	ENSG00000008710	PKD1	HPA	20210914	20210914
1304	HGNC:18053	ENSG00000158683	PKD1L1	HPA	20210914	20210914
1305	HGNC:9015	ENSG00000130943	PKDREJ	HPA	20210914	20210914
1306	HGNC:9087	ENSG00000102007	PLP2	HPA	20210914	20210914
1307	HGNC:53649	ENSG00000283758	PMIS2	HPA	20210914	20210914
1308	HGNC:17936	ENSG00000114631	PODXL2	HPA	20210914	20210914
1309	HGNC:34005	ENSG00000272391	POM121C	HPA	20210914	20210914
1310	HGNC:25369	ENSG00000221900	POM121L12	HPA	20210914	20210914
1311	HGNC:13973	ENSG00000158553	POM121L2	HPA	20210914	20210914
1312	HGNC:9240	ENSG00000163736	PPBP	HPA	20210914	20210914
1313	HGNC:16381	ENSG00000163590	PPM1L	HPA	20210914	20210914
1314	HGNC:9469	ENSG00000130962	PRRG1	HPA	20210914	20210914
1315	HGNC:9470	ENSG00000126460	PRRG2	HPA	20210914	20210914
1316	HGNC:30798	ENSG00000130032	PRRG3	HPA	20210914	20210914
1317	HGNC:53642	ENSG00000283526	PRRT1B	HPA	20210914	20210914
1318	HGNC:9664	ENSG00000132670	PTPRA	HPA	20210914	20210914
1319	HGNC:9665	ENSG00000127329	PTPRB	HPA	20210914	20210914
1320	HGNC:9669	ENSG00000132334	PTPRE	HPA	20210914	20210914
1321	HGNC:9672	ENSG00000080031	PTPRH	HPA	20210914	20210914
1322	HGNC:9674	ENSG00000152894	PTPRK	HPA	20210914	20210914
1323	HGNC:9675	ENSG00000173482	PTPRM	HPA	20210914	20210914
1324	HGNC:9680	ENSG00000153233	PTPRR	HPA	20210914	20210914
1325	HGNC:9682	ENSG00000196090	PTPRT	HPA	20210914	20210914
1326	HGNC:17679	ENSG00000108961	RANGRF	HPA	20210914	20210914
1327	HGNC:9990	ENSG00000148604	RGR	HPA	20210914	20210914
1328	HGNC:10008	ENSG00000188672	RHCE	HPA	20210914	20210914
1329	HGNC:18140	ENSG00000140519	RHCG	HPA	20210914	20210914
1330	HGNC:10009	ENSG00000187010	RHD	HPA	20210914	20210914
1331	HGNC:30206	ENSG00000189050	RNFT1	HPA	20210914	20210914
1332	HGNC:13433	ENSG00000154134	ROBO3	HPA	20210914	20210914
1333	HGNC:10261	ENSG00000047936	ROS1	HPA	20210914	20210914
1334	HGNC:10417	ENSG00000143947	RPS27A	HPA	20210914	20210914
1335	HGNC:13530	ENSG00000118600	RXYLT1	HPA	20210914	20210914
1336	HGNC:10496	ENSG00000197956	S100A6	HPA	20210914	20210914
1337	HGNC:10599	ENSG00000111319	SCNN1A	HPA	20210914	20210914
1338	HGNC:10600	ENSG00000168447	SCNN1B	HPA	20210914	20210914
1339	HGNC:10601	ENSG00000162572	SCNN1D	HPA	20210914	20210914
1340	HGNC:10602	ENSG00000166828	SCNN1G	HPA	20210914	20210914
1341	HGNC:16993	ENSG00000106803	SEC61B	HPA	20210914	20210914
1342	HGNC:16770	ENSG00000137872	SEMA6D	HPA	20210914	20210914
1343	HGNC:14075	ENSG00000185053	SGCZ	HPA	20210914	20210914
1344	HGNC:29799	ENSG00000198964	SGMS1	HPA	20210914	20210914
1345	HGNC:30439	ENSG00000152292	SH2D6	HPA	20210914	20210914
1346	HGNC:10877	ENSG00000105366	SIGLEC8	HPA	20210914	20210914
1347	HGNC:10905	ENSG00000100652	SLC10A1	HPA	20210914	20210914
1348	HGNC:30603	ENSG00000145283	SLC10A6	HPA	20210914	20210914
1349	HGNC:15595	ENSG00000221955	SLC12A8	HPA	20210914	20210914
1350	HGNC:10917	ENSG00000007216	SLC13A2	HPA	20210914	20210914
1351	HGNC:33455	ENSG00000188991	SLC15A5	HPA	20210914	20210914
1352	HGNC:23094	ENSG00000152779	SLC16A12	HPA	20210914	20210914
1353	HGNC:31037	ENSG00000174327	SLC16A13	HPA	20210914	20210914
1354	HGNC:26417	ENSG00000163053	SLC16A14	HPA	20210914	20210914
1355	HGNC:10925	ENSG00000168679	SLC16A4	HPA	20210914	20210914
1356	HGNC:10926	ENSG00000170190	SLC16A5	HPA	20210914	20210914
1357	HGNC:10927	ENSG00000108932	SLC16A6	HPA	20210914	20210914
1358	HGNC:23520	ENSG00000165449	SLC16A9	HPA	20210914	20210914
1359	HGNC:10930	ENSG00000112337	SLC17A2	HPA	20210914	20210914
1360	HGNC:16703	ENSG00000091664	SLC17A6	HPA	20210914	20210914
1361	HGNC:20151	ENSG00000179520	SLC17A8	HPA	20210914	20210914
1362	HGNC:21573	ENSG00000146409	SLC18B1	HPA	20210914	20210914
1363	HGNC:27091	ENSG00000259803	SLC22A31	HPA	20210914	20210914
1364	HGNC:20601	ENSG00000213901	SLC23A3	HPA	20210914	20210914
1365	HGNC:10984	ENSG00000102078	SLC25A14	HPA	20210914	20210914
1366	HGNC:10985	ENSG00000102743	SLC25A15	HPA	20210914	20210914
1367	HGNC:22921	ENSG00000120329	SLC25A2	HPA	20210914	20210914
1368	HGNC:20661	ENSG00000144741	SLC25A26	HPA	20210914	20210914
1369	HGNC:21065	ENSG00000153291	SLC25A27	HPA	20210914	20210914
1370	HGNC:10989	ENSG00000075415	SLC25A3	HPA	20210914	20210914
1371	HGNC:27371	ENSG00000174032	SLC25A30	HPA	20210914	20210914
1372	HGNC:25319	ENSG00000151475	SLC25A31	HPA	20210914	20210914
1373	HGNC:27653	ENSG00000162461	SLC25A34	HPA	20210914	20210914
1374	HGNC:31921	ENSG00000125434	SLC25A35	HPA	20210914	20210914
1375	HGNC:25554	ENSG00000114120	SLC25A36	HPA	20210914	20210914
1376	HGNC:24279	ENSG00000013306	SLC25A39	HPA	20210914	20210914
1377	HGNC:29680	ENSG00000075303	SLC25A40	HPA	20210914	20210914
1378	HGNC:30557	ENSG00000077713	SLC25A43	HPA	20210914	20210914
1379	HGNC:29036	ENSG00000160785	SLC25A44	HPA	20210914	20210914
1380	HGNC:27442	ENSG00000162241	SLC25A45	HPA	20210914	20210914
1381	HGNC:30451	ENSG00000145832	SLC25A48	HPA	20210914	20210914
1382	HGNC:23323	ENSG00000122696	SLC25A51	HPA	20210914	20210914
1383	HGNC:31894	ENSG00000269743	SLC25A53	HPA	20210914	20210914
1384	HGNC:11004	ENSG00000174669	SLC29A2	HPA	20210914	20210914
1385	HGNC:23096	ENSG00000198246	SLC29A3	HPA	20210914	20210914
1386	HGNC:20753	ENSG00000176087	SLC35A4	HPA	20210914	20210914
1387	HGNC:21483	ENSG00000196376	SLC35F1	HPA	20210914	20210914
1388	HGNC:23615	ENSG00000110660	SLC35F2	HPA	20210914	20210914
1389	HGNC:19845	ENSG00000151812	SLC35F4	HPA	20210914	20210914
1390	HGNC:26055	ENSG00000213699	SLC35F6	HPA	20210914	20210914
1391	HGNC:20651	ENSG00000157800	SLC37A3	HPA	20210914	20210914
1392	HGNC:28237	ENSG00000157637	SLC38A10	HPA	20210914	20210914
1393	HGNC:26836	ENSG00000169507	SLC38A11	HPA	20210914	20210914
1394	HGNC:14679	ENSG00000139209	SLC38A4	HPA	20210914	20210914
1395	HGNC:19863	ENSG00000139974	SLC38A6	HPA	20210914	20210914
1396	HGNC:26907	ENSG00000177058	SLC38A9	HPA	20210914	20210914
1397	HGNC:20182	ENSG00000029364	SLC39A9	HPA	20210914	20210914
1398	HGNC:18798	ENSG00000070214	SLC44A1	HPA	20210914	20210914
1399	HGNC:17292	ENSG00000129353	SLC44A2	HPA	20210914	20210914
1400	HGNC:28689	ENSG00000143036	SLC44A3	HPA	20210914	20210914
1401	HGNC:28524	ENSG00000137968	SLC44A5	HPA	20210914	20210914
1402	HGNC:17939	ENSG00000162426	SLC45A1	HPA	20210914	20210914
1403	HGNC:8642	ENSG00000158715	SLC45A3	HPA	20210914	20210914
1404	HGNC:27501	ENSG00000139508	SLC46A3	HPA	20210914	20210914
1405	HGNC:18168	ENSG00000188687	SLC4A5	HPA	20210914	20210914
1406	HGNC:30657	ENSG00000169241	SLC50A1	HPA	20210914	20210914
1407	HGNC:16187	ENSG00000101276	SLC52A3	HPA	20210914	20210914
1408	HGNC:11038	ENSG00000198743	SLC5A3	HPA	20210914	20210914
1409	HGNC:30927	ENSG00000163817	SLC6A20	HPA	20210914	20210914
1410	HGNC:11055	ENSG00000130821	SLC6A8	HPA	20210914	20210914
1411	HGNC:11059	ENSG00000151012	SLC7A11	HPA	20210914	20210914
1412	HGNC:10952	ENSG00000176463	SLCO3A1	HPA	20210914	20210914
1413	HGNC:23612	ENSG00000173930	SLCO4C1	HPA	20210914	20210914
1414	HGNC:23613	ENSG00000205359	SLCO6A1	HPA	20210914	20210914
1415	HGNC:16643	ENSG00000163681	SLMAP	HPA	20210914	20210914
1416	HGNC:16699	ENSG00000156395	SORCS3	HPA	20210914	20210914
1417	HGNC:11249	ENSG00000197471	SPN	HPA	20210914	20210914
1418	HGNC:30627	ENSG00000005206	SPPL2B	HPA	20210914	20210914
1419	HGNC:24133	ENSG00000035720	STAP1	HPA	20210914	20210914
1420	HGNC:17885	ENSG00000157214	STEAP2	HPA	20210914	20210914
1421	HGNC:11386	ENSG00000167323	STIM1	HPA	20210914	20210914
1422	HGNC:20566	ENSG00000159164	SV2A	HPA	20210914	20210914
1423	HGNC:16874	ENSG00000185518	SV2B	HPA	20210914	20210914
1424	HGNC:30670	ENSG00000122012	SV2C	HPA	20210914	20210914
1425	HGNC:25417	ENSG00000166111	SVOP	HPA	20210914	20210914
1426	HGNC:43	ENSG00000168394	TAP1	HPA	20210914	20210914
1427	HGNC:44	ENSG00000204267	TAP2	HPA	20210914	20210914
1428	HGNC:11724	ENSG00000120156	TEK	HPA	20210914	20210914
1429	HGNC:8117	ENSG00000009694	TENM1	HPA	20210914	20210914
1430	HGNC:29943	ENSG00000145934	TENM2	HPA	20210914	20210914
1431	HGNC:29945	ENSG00000149256	TENM4	HPA	20210914	20210914
1432	HGNC:11772	ENSG00000106799	TGFBR1	HPA	20210914	20210914
1433	HGNC:17310	ENSG00000126768	TIMM17B	HPA	20210914	20210914
1434	HGNC:17317	ENSG00000177370	TIMM22	HPA	20210914	20210914
1435	HGNC:11818	ENSG00000150779	TIMM8B	HPA	20210914	20210914
1436	HGNC:11723	ENSG00000139644	TMBIM6	HPA	20210914	20210914
1437	HGNC:18633	ENSG00000100580	TMED8	HPA	20210914	20210914
1438	HGNC:11866	ENSG00000241697	TMEFF1	HPA	20210914	20210914
1439	HGNC:25137	ENSG00000168936	TMEM129	HPA	20210914	20210914
1440	HGNC:34415	ENSG00000180061	TMEM150B	HPA	20210914	20210914
1441		ENSG00000164112	TMEM155	HPA	20210914	20210914
1442	HGNC:30136	ENSG00000011638	TMEM159	HPA	20210914	20210914
1443	HGNC:28330	ENSG00000174695	TMEM167A	HPA	20210914	20210914
1444	HGNC:30187	ENSG00000215717	TMEM167B	HPA	20210914	20210914
1445	HGNC:25201	ENSG00000149932	TMEM219	HPA	20210914	20210914
1446	HGNC:17039	ENSG00000182087	TMEM259	HPA	20210914	20210914
1447	HGNC:17735	ENSG00000137216	TMEM63B	HPA	20210914	20210914
1448	HGNC:28396	ENSG00000164953	TMEM67	HPA	20210914	20210914
1449	HGNC:26890	ENSG00000151117	TMEM86A	HPA	20210914	20210914
1450	HGNC:28448	ENSG00000180089	TMEM86B	HPA	20210914	20210914
1451	HGNC:28106	ENSG00000109084	TMEM97	HPA	20210914	20210914
1452	HGNC:9490	ENSG00000154646	TMPRSS15	HPA	20210914	20210914
1453	HGNC:11907	ENSG00000173530	TNFRSF10D	HPA	20210914	20210914
1454	HGNC:18002	ENSG00000100216	TOMM22	HPA	20210914	20210914
1455	HGNC:18001	ENSG00000130204	TOMM40	HPA	20210914	20210914
1456	HGNC:25756	ENSG00000158882	TOMM40L	HPA	20210914	20210914
1457	HGNC:11985	ENSG00000154174	TOMM70	HPA	20210914	20210914
1458	HGNC:12023	ENSG00000274391	TPTE	HPA	20210914	20210914
1459	HGNC:17299	ENSG00000132958	TPTE2	HPA	20210914	20210914
1460	HGNC:12261	ENSG00000186439	TRDN	HPA	20210914	20210914
1461	HGNC:12333	ENSG00000144935	TRPC1	HPA	20210914	20210914
1462	HGNC:12335	ENSG00000138741	TRPC3	HPA	20210914	20210914
1463	HGNC:12336	ENSG00000133107	TRPC4	HPA	20210914	20210914
1464	HGNC:12337	ENSG00000072315	TRPC5	HPA	20210914	20210914
1465	HGNC:20754	ENSG00000069018	TRPC7	HPA	20210914	20210914
1466	HGNC:18083	ENSG00000111199	TRPV4	HPA	20210914	20210914
1467	HGNC:13594	ENSG00000048140	TSPAN17	HPA	20210914	20210914
1468	HGNC:11859	ENSG00000214063	TSPAN4	HPA	20210914	20210914
1469	HGNC:11858	ENSG00000000003	TSPAN6	HPA	20210914	20210914
1470	HGNC:22222	ENSG00000136295	TTYH3	HPA	20210914	20210914
1471	HGNC:12446	ENSG00000092445	TYRO3	HPA	20210914	20210914
1472	HGNC:12458	ENSG00000221983	UBA52	HPA	20210914	20210914
1473	HGNC:12463	ENSG00000170315	UBB	HPA	20210914	20210914
1474	HGNC:12468	ENSG00000150991	UBC	HPA	20210914	20210914
1475	HGNC:12518	ENSG00000175567	UCP2	HPA	20210914	20210914
1476	HGNC:12519	ENSG00000175564	UCP3	HPA	20210914	20210914
1477	HGNC:12577	ENSG00000105668	UPK1A	HPA	20210914	20210914
1478	HGNC:12578	ENSG00000114638	UPK1B	HPA	20210914	20210914
1479	HGNC:12672	ENSG00000165637	VDAC2	HPA	20210914	20210914
1480	HGNC:12674	ENSG00000078668	VDAC3	HPA	20210914	20210914
