	HGNC_ID	Gene_symbol	Biological_process	Source	Source_Date	Download_Date
395	HGNC:5175	AGFG1	mRNA transport	HPA	20210914	20210914
396	HGNC:5175	AGFG1	Spermatogenesis	HPA	20210914	20210914
397	HGNC:5175	AGFG1	Transport	HPA	20210914	20210914
398	HGNC:24684	AGGF1	Angiogenesis	HPA	20210914	20210914
399	HGNC:24684	AGGF1	Differentiation	HPA	20210914	20210914
400	HGNC:321	AGL	Glycogen biosynthesis	HPA	20210914	20210914
401	HGNC:18407	AGMAT	Putrescine biosynthesis	HPA	20210914	20210914
402	HGNC:18407	AGMAT	Spermidine biosynthesis	HPA	20210914	20210914
403	HGNC:3262	AGO1	RNA-mediated gene silencing	HPA	20210914	20210914
404	HGNC:3262	AGO1	Transcription	HPA	20210914	20210914
405	HGNC:3262	AGO1	Transcription regulation	HPA	20210914	20210914
406	HGNC:3262	AGO1	Translation regulation	HPA	20210914	20210914
407	HGNC:3263	AGO2	RNA-mediated gene silencing	HPA	20210914	20210914
408	HGNC:3263	AGO2	Transcription	HPA	20210914	20210914
409	HGNC:3263	AGO2	Transcription regulation	HPA	20210914	20210914
410	HGNC:3263	AGO2	Translation regulation	HPA	20210914	20210914
411	HGNC:18421	AGO3	RNA-mediated gene silencing	HPA	20210914	20210914
412	HGNC:18421	AGO3	Translation regulation	HPA	20210914	20210914
413	HGNC:18424	AGO4	RNA-mediated gene silencing	HPA	20210914	20210914
414	HGNC:18424	AGO4	Translation regulation	HPA	20210914	20210914
415	HGNC:324	AGPAT1	Lipid biosynthesis	HPA	20210914	20210914
416	HGNC:324	AGPAT1	Lipid metabolism	HPA	20210914	20210914
417	HGNC:324	AGPAT1	Phospholipid biosynthesis	HPA	20210914	20210914
418	HGNC:324	AGPAT1	Phospholipid metabolism	HPA	20210914	20210914
419	HGNC:325	AGPAT2	Lipid biosynthesis	HPA	20210914	20210914
420	HGNC:325	AGPAT2	Lipid metabolism	HPA	20210914	20210914
421	HGNC:325	AGPAT2	Phospholipid biosynthesis	HPA	20210914	20210914
422	HGNC:325	AGPAT2	Phospholipid metabolism	HPA	20210914	20210914
423	HGNC:326	AGPAT3	Lipid biosynthesis	HPA	20210914	20210914
424	HGNC:326	AGPAT3	Lipid metabolism	HPA	20210914	20210914
425	HGNC:326	AGPAT3	Phospholipid biosynthesis	HPA	20210914	20210914
426	HGNC:326	AGPAT3	Phospholipid metabolism	HPA	20210914	20210914
427	HGNC:20885	AGPAT4	Lipid biosynthesis	HPA	20210914	20210914
428	HGNC:20885	AGPAT4	Lipid metabolism	HPA	20210914	20210914
429	HGNC:20885	AGPAT4	Phospholipid biosynthesis	HPA	20210914	20210914
430	HGNC:20885	AGPAT4	Phospholipid metabolism	HPA	20210914	20210914
431	HGNC:20886	AGPAT5	Lipid biosynthesis	HPA	20210914	20210914
432	HGNC:20886	AGPAT5	Lipid metabolism	HPA	20210914	20210914
433	HGNC:20886	AGPAT5	Phospholipid biosynthesis	HPA	20210914	20210914
434	HGNC:20886	AGPAT5	Phospholipid metabolism	HPA	20210914	20210914
435	HGNC:327	AGPS	Lipid biosynthesis	HPA	20210914	20210914
436	HGNC:327	AGPS	Lipid metabolism	HPA	20210914	20210914
437	HGNC:329	AGRN	Differentiation	HPA	20210914	20210914
438	HGNC:24618	AHCTF1	Cell cycle	HPA	20210914	20210914
439	HGNC:24618	AHCTF1	Cell division	HPA	20210914	20210914
440	HGNC:24618	AHCTF1	mRNA transport	HPA	20210914	20210914
441	HGNC:24618	AHCTF1	Protein transport	HPA	20210914	20210914
442	HGNC:24618	AHCTF1	Translocation	HPA	20210914	20210914
443	HGNC:24618	AHCTF1	Transport	HPA	20210914	20210914
444	HGNC:343	AHCY	One-carbon metabolism	HPA	20210914	20210914
445	HGNC:344	AHCYL1	One-carbon metabolism	HPA	20210914	20210914
446	HGNC:22204	AHCYL2	One-carbon metabolism	HPA	20210914	20210914
447	HGNC:21575	AHI1	Cilium biogenesis/degradation	HPA	20210914	20210914
448	HGNC:21575	AHI1	Differentiation	HPA	20210914	20210914
449	HGNC:348	AHR	Biological rhythms	HPA	20210914	20210914
450	HGNC:348	AHR	Cell cycle	HPA	20210914	20210914
451	HGNC:348	AHR	Transcription	HPA	20210914	20210914
452	HGNC:348	AHR	Transcription regulation	HPA	20210914	20210914
453	HGNC:346	AHRR	Transcription	HPA	20210914	20210914
454	HGNC:346	AHRR	Transcription regulation	HPA	20210914	20210914
455	HGNC:1189	AHSA1	Host-virus interaction	HPA	20210914	20210914
456	HGNC:1189	AHSA1	Stress response	HPA	20210914	20210914
457	HGNC:349	AHSG	Mineral balance	HPA	20210914	20210914
458	HGNC:13203	AICDA	mRNA processing	HPA	20210914	20210914
459	HGNC:8768	AIFM1	Apoptosis	HPA	20210914	20210914
460	HGNC:26398	AIFM3	Apoptosis	HPA	20210914	20210914
461	HGNC:26398	AIFM3	Electron transport	HPA	20210914	20210914
462	HGNC:26398	AIFM3	Transport	HPA	20210914	20210914
463	HGNC:21607	AIG1	Lipid metabolism	HPA	20210914	20210914
464	HGNC:357	AIM2	Apoptosis	HPA	20210914	20210914
465	HGNC:357	AIM2	Immunity	HPA	20210914	20210914
466	HGNC:357	AIM2	Inflammatory response	HPA	20210914	20210914
467	HGNC:357	AIM2	Innate immunity	HPA	20210914	20210914
468	HGNC:10648	AIMP1	Angiogenesis	HPA	20210914	20210914
469	HGNC:10648	AIMP1	Apoptosis	HPA	20210914	20210914
470	HGNC:10648	AIMP1	Inflammatory response	HPA	20210914	20210914
471	HGNC:10648	AIMP1	Protein biosynthesis	HPA	20210914	20210914
472	HGNC:20609	AIMP2	Apoptosis	HPA	20210914	20210914
473	HGNC:20609	AIMP2	Differentiation	HPA	20210914	20210914
474	HGNC:20609	AIMP2	Protein biosynthesis	HPA	20210914	20210914
475	HGNC:359	AIPL1	Sensory transduction	HPA	20210914	20210914
476	HGNC:359	AIPL1	Vision	HPA	20210914	20210914
477	HGNC:360	AIRE	Transcription	HPA	20210914	20210914
478	HGNC:360	AIRE	Transcription regulation	HPA	20210914	20210914
479	HGNC:30801	AJAP1	Cell adhesion	HPA	20210914	20210914
480	HGNC:20250	AJUBA	Cell adhesion	HPA	20210914	20210914
481	HGNC:20250	AJUBA	Cell cycle	HPA	20210914	20210914
482	HGNC:20250	AJUBA	RNA-mediated gene silencing	HPA	20210914	20210914
483	HGNC:20250	AJUBA	Transcription	HPA	20210914	20210914
484	HGNC:20250	AJUBA	Transcription regulation	HPA	20210914	20210914
485	HGNC:20091	AK7	Cilium biogenesis/degradation	HPA	20210914	20210914
486	HGNC:33814	AK9	Nucleotide metabolism	HPA	20210914	20210914
487	HGNC:18783	AKAP17A	mRNA processing	HPA	20210914	20210914
488	HGNC:18783	AKAP17A	mRNA splicing	HPA	20210914	20210914
489	HGNC:374	AKAP4	Cilium biogenesis/degradation	HPA	20210914	20210914
490	HGNC:378	AKAP8	Immunity	HPA	20210914	20210914
491	HGNC:378	AKAP8	Innate immunity	HPA	20210914	20210914
492	HGNC:378	AKAP8	Protein transport	HPA	20210914	20210914
493	HGNC:378	AKAP8	Transcription	HPA	20210914	20210914
494	HGNC:378	AKAP8	Transcription regulation	HPA	20210914	20210914
495	HGNC:378	AKAP8	Transport	HPA	20210914	20210914
496	HGNC:29857	AKAP8L	Host-virus interaction	HPA	20210914	20210914
497	HGNC:29857	AKAP8L	mRNA processing	HPA	20210914	20210914
498	HGNC:29857	AKAP8L	mRNA splicing	HPA	20210914	20210914
499	HGNC:29857	AKAP8L	Transcription	HPA	20210914	20210914
500	HGNC:29857	AKAP8L	Transcription regulation	HPA	20210914	20210914
501	HGNC:21407	AKIRIN2	Immunity	HPA	20210914	20210914
502	HGNC:21407	AKIRIN2	Innate immunity	HPA	20210914	20210914
503	HGNC:21407	AKIRIN2	Transcription	HPA	20210914	20210914
504	HGNC:21407	AKIRIN2	Transcription regulation	HPA	20210914	20210914
505	HGNC:24108	AKNA	Neurogenesis	HPA	20210914	20210914
506	HGNC:24108	AKNA	Transcription	HPA	20210914	20210914
507	HGNC:24108	AKNA	Transcription regulation	HPA	20210914	20210914
508	HGNC:385	AKR1C2	Lipid metabolism	HPA	20210914	20210914
509	HGNC:385	AKR1C2	Steroid metabolism	HPA	20210914	20210914
510	HGNC:388	AKR1D1	Bile acid catabolism	HPA	20210914	20210914
511	HGNC:388	AKR1D1	Lipid degradation	HPA	20210914	20210914
512	HGNC:388	AKR1D1	Lipid metabolism	HPA	20210914	20210914
513	HGNC:388	AKR1D1	Steroid metabolism	HPA	20210914	20210914
514	HGNC:391	AKT1	Apoptosis	HPA	20210914	20210914
515	HGNC:391	AKT1	Carbohydrate metabolism	HPA	20210914	20210914
516	HGNC:391	AKT1	Glucose metabolism	HPA	20210914	20210914
517	HGNC:391	AKT1	Glycogen biosynthesis	HPA	20210914	20210914
518	HGNC:391	AKT1	Glycogen metabolism	HPA	20210914	20210914
519	HGNC:391	AKT1	Neurogenesis	HPA	20210914	20210914
520	HGNC:391	AKT1	Sugar transport	HPA	20210914	20210914
521	HGNC:391	AKT1	Translation regulation	HPA	20210914	20210914
522	HGNC:391	AKT1	Transport	HPA	20210914	20210914
523	HGNC:392	AKT2	Apoptosis	HPA	20210914	20210914
524	HGNC:392	AKT2	Carbohydrate metabolism	HPA	20210914	20210914
525	HGNC:392	AKT2	Glucose metabolism	HPA	20210914	20210914
526	HGNC:392	AKT2	Glycogen biosynthesis	HPA	20210914	20210914
527	HGNC:392	AKT2	Glycogen metabolism	HPA	20210914	20210914
528	HGNC:392	AKT2	Sugar transport	HPA	20210914	20210914
529	HGNC:392	AKT2	Translation regulation	HPA	20210914	20210914
530	HGNC:392	AKT2	Transport	HPA	20210914	20210914
531	HGNC:16710	AKTIP	Apoptosis	HPA	20210914	20210914
532	HGNC:16710	AKTIP	Protein transport	HPA	20210914	20210914
533	HGNC:16710	AKTIP	Transport	HPA	20210914	20210914
534		AL022312.1	Ribosome biogenesis	HPA	20210914	20210914
535		AL022312.1	Translation regulation	HPA	20210914	20210914
536	HGNC:395	ALAD	Heme biosynthesis	HPA	20210914	20210914
537	HGNC:395	ALAD	Porphyrin biosynthesis	HPA	20210914	20210914
538	HGNC:396	ALAS1	Heme biosynthesis	HPA	20210914	20210914
539	HGNC:397	ALAS2	Heme biosynthesis	HPA	20210914	20210914
540	HGNC:400	ALCAM	Adaptive immunity	HPA	20210914	20210914
541	HGNC:400	ALCAM	Cell adhesion	HPA	20210914	20210914
542	HGNC:400	ALCAM	Immunity	HPA	20210914	20210914
543	HGNC:9722	ALDH18A1	Amino-acid biosynthesis	HPA	20210914	20210914
544	HGNC:9722	ALDH18A1	Proline biosynthesis	HPA	20210914	20210914
545	HGNC:3978	ALDH1L1	One-carbon metabolism	HPA	20210914	20210914
546	HGNC:26777	ALDH1L2	One-carbon metabolism	HPA	20210914	20210914
547	HGNC:403	ALDH3A2	Fatty acid metabolism	HPA	20210914	20210914
548	HGNC:403	ALDH3A2	Lipid metabolism	HPA	20210914	20210914
549	HGNC:406	ALDH4A1	Proline metabolism	HPA	20210914	20210914
550	HGNC:414	ALDOA	Glycolysis	HPA	20210914	20210914
551	HGNC:414	ALDOA	Glycolysis	HPA	20210914	20210914
552	HGNC:417	ALDOB	Glycolysis	HPA	20210914	20210914
553	HGNC:418	ALDOC	Glycolysis	HPA	20210914	20210914
554	HGNC:30881	ALG13	Ubl conjugation pathway	HPA	20210914	20210914
555	HGNC:17911	ALKBH1	DNA damage	HPA	20210914	20210914
556	HGNC:17911	ALKBH1	DNA repair	HPA	20210914	20210914
557	HGNC:17911	ALKBH1	RNA repair	HPA	20210914	20210914
558	HGNC:17911	ALKBH1	Translation regulation	HPA	20210914	20210914
559	HGNC:32487	ALKBH2	DNA damage	HPA	20210914	20210914
560	HGNC:32487	ALKBH2	DNA repair	HPA	20210914	20210914
561	HGNC:30141	ALKBH3	DNA damage	HPA	20210914	20210914
562	HGNC:30141	ALKBH3	DNA repair	HPA	20210914	20210914
563	HGNC:21900	ALKBH4	Transcription	HPA	20210914	20210914
564	HGNC:21900	ALKBH4	Transcription regulation	HPA	20210914	20210914
565	HGNC:25996	ALKBH5	Differentiation	HPA	20210914	20210914
566	HGNC:25996	ALKBH5	Spermatogenesis	HPA	20210914	20210914
567	HGNC:21306	ALKBH7	Necrosis	HPA	20210914	20210914
568	HGNC:429	ALOX12	Fatty acid metabolism	HPA	20210914	20210914
569	HGNC:429	ALOX12	Lipid metabolism	HPA	20210914	20210914
570	HGNC:430	ALOX12B	Fatty acid metabolism	HPA	20210914	20210914
571	HGNC:430	ALOX12B	Lipid metabolism	HPA	20210914	20210914
572	HGNC:433	ALOX15	Fatty acid metabolism	HPA	20210914	20210914
573	HGNC:433	ALOX15	Lipid metabolism	HPA	20210914	20210914
574	HGNC:434	ALOX15B	Lipid metabolism	HPA	20210914	20210914
575	HGNC:435	ALOX5	Leukotriene biosynthesis	HPA	20210914	20210914
576	HGNC:436	ALOX5AP	Leukotriene biosynthesis	HPA	20210914	20210914
577	HGNC:13743	ALOXE3	Fatty acid metabolism	HPA	20210914	20210914
578	HGNC:13743	ALOXE3	Lipid metabolism	HPA	20210914	20210914
579	HGNC:20917	ALPK1	Immunity	HPA	20210914	20210914
580	HGNC:20917	ALPK1	Innate immunity	HPA	20210914	20210914
581	HGNC:438	ALPL	Biomineralization	HPA	20210914	20210914
582	HGNC:1494	ALX1	Transcription	HPA	20210914	20210914
583	HGNC:1494	ALX1	Transcription regulation	HPA	20210914	20210914
584	HGNC:449	ALX3	Transcription	HPA	20210914	20210914
585	HGNC:449	ALX3	Transcription regulation	HPA	20210914	20210914
586	HGNC:450	ALX4	Transcription	HPA	20210914	20210914
587	HGNC:450	ALX4	Transcription regulation	HPA	20210914	20210914
588	HGNC:452	AMBN	Biomineralization	HPA	20210914	20210914
589	HGNC:453	AMBP	Host-virus interaction	HPA	20210914	20210914
590	HGNC:25990	AMBRA1	Autophagy	HPA	20210914	20210914
591	HGNC:25990	AMBRA1	Differentiation	HPA	20210914	20210914
592	HGNC:25990	AMBRA1	Neurogenesis	HPA	20210914	20210914
593	HGNC:457	AMD1	Polyamine biosynthesis	HPA	20210914	20210914
594	HGNC:457	AMD1	Spermidine biosynthesis	HPA	20210914	20210914
595	HGNC:28577	AMDHD1	Histidine metabolism	HPA	20210914	20210914
596	HGNC:24262	AMDHD2	Carbohydrate metabolism	HPA	20210914	20210914
597	HGNC:461	AMELX	Biomineralization	HPA	20210914	20210914
598	HGNC:462	AMELY	Biomineralization	HPA	20210914	20210914
599	HGNC:26837	AMER1	Wnt signaling pathway	HPA	20210914	20210914
600	HGNC:26360	AMER2	Wnt signaling pathway	HPA	20210914	20210914
601	HGNC:26771	AMER3	Wnt signaling pathway	HPA	20210914	20210914
602	HGNC:463	AMFR	Ubl conjugation pathway	HPA	20210914	20210914
603	HGNC:463	AMFR	Wnt signaling pathway	HPA	20210914	20210914
604	HGNC:464	AMH	Differentiation	HPA	20210914	20210914
605	HGNC:464	AMH	Gonadal differentiation	HPA	20210914	20210914
606	HGNC:20824	AMIGO1	Cell adhesion	HPA	20210914	20210914
607	HGNC:20824	AMIGO1	Differentiation	HPA	20210914	20210914
608	HGNC:20824	AMIGO1	Neurogenesis	HPA	20210914	20210914
609	HGNC:24073	AMIGO2	Cell adhesion	HPA	20210914	20210914
610	HGNC:24075	AMIGO3	Cell adhesion	HPA	20210914	20210914
611	HGNC:14604	AMN	Protein transport	HPA	20210914	20210914
612	HGNC:14604	AMN	Transport	HPA	20210914	20210914
613	HGNC:17811	AMOTL1	Wnt signaling pathway	HPA	20210914	20210914
614	HGNC:17812	AMOTL2	Wnt signaling pathway	HPA	20210914	20210914
615	HGNC:468	AMPD1	Nucleotide metabolism	HPA	20210914	20210914
616	HGNC:469	AMPD2	Nucleotide metabolism	HPA	20210914	20210914
617	HGNC:470	AMPD3	Nucleotide metabolism	HPA	20210914	20210914
618	HGNC:33188	AMTN	Biomineralization	HPA	20210914	20210914
619	HGNC:33188	AMTN	Cell adhesion	HPA	20210914	20210914
620	HGNC:474	AMY1A	Carbohydrate metabolism	HPA	20210914	20210914
621	HGNC:475	AMY1B	Carbohydrate metabolism	HPA	20210914	20210914
622	HGNC:476	AMY1C	Carbohydrate metabolism	HPA	20210914	20210914
623	HGNC:477	AMY2A	Carbohydrate metabolism	HPA	20210914	20210914
624	HGNC:478	AMY2B	Carbohydrate metabolism	HPA	20210914	20210914
625	HGNC:19988	ANAPC1	Cell cycle	HPA	20210914	20210914
626	HGNC:19988	ANAPC1	Cell division	HPA	20210914	20210914
627	HGNC:19988	ANAPC1	Mitosis	HPA	20210914	20210914
628	HGNC:19988	ANAPC1	Ubl conjugation pathway	HPA	20210914	20210914
629	HGNC:24077	ANAPC10	Cell cycle	HPA	20210914	20210914
630	HGNC:24077	ANAPC10	Cell division	HPA	20210914	20210914
631	HGNC:24077	ANAPC10	Mitosis	HPA	20210914	20210914
632	HGNC:24077	ANAPC10	Ubl conjugation pathway	HPA	20210914	20210914
633	HGNC:14452	ANAPC11	Cell cycle	HPA	20210914	20210914
634	HGNC:14452	ANAPC11	Cell division	HPA	20210914	20210914
635	HGNC:14452	ANAPC11	Mitosis	HPA	20210914	20210914
636	HGNC:14452	ANAPC11	Ubl conjugation pathway	HPA	20210914	20210914
637	HGNC:24540	ANAPC13	Cell cycle	HPA	20210914	20210914
638	HGNC:24540	ANAPC13	Cell division	HPA	20210914	20210914
639	HGNC:24540	ANAPC13	Mitosis	HPA	20210914	20210914
640	HGNC:24540	ANAPC13	Ubl conjugation pathway	HPA	20210914	20210914
641	HGNC:24531	ANAPC15	Cell cycle	HPA	20210914	20210914
642	HGNC:24531	ANAPC15	Cell division	HPA	20210914	20210914
643	HGNC:24531	ANAPC15	Mitosis	HPA	20210914	20210914
644	HGNC:26976	ANAPC16	Cell cycle	HPA	20210914	20210914
645	HGNC:26976	ANAPC16	Cell division	HPA	20210914	20210914
646	HGNC:26976	ANAPC16	Mitosis	HPA	20210914	20210914
647	HGNC:26976	ANAPC16	Ubl conjugation pathway	HPA	20210914	20210914
648	HGNC:19989	ANAPC2	Cell cycle	HPA	20210914	20210914
649	HGNC:19989	ANAPC2	Cell division	HPA	20210914	20210914
650	HGNC:19989	ANAPC2	Differentiation	HPA	20210914	20210914
651	HGNC:19989	ANAPC2	Mitosis	HPA	20210914	20210914
652	HGNC:19989	ANAPC2	Neurogenesis	HPA	20210914	20210914
653	HGNC:19989	ANAPC2	Ubl conjugation pathway	HPA	20210914	20210914
654	HGNC:19990	ANAPC4	Cell cycle	HPA	20210914	20210914
655	HGNC:19990	ANAPC4	Cell division	HPA	20210914	20210914
656	HGNC:19990	ANAPC4	Mitosis	HPA	20210914	20210914
657	HGNC:19990	ANAPC4	Ubl conjugation pathway	HPA	20210914	20210914
658	HGNC:15713	ANAPC5	Cell cycle	HPA	20210914	20210914
659	HGNC:15713	ANAPC5	Cell division	HPA	20210914	20210914
660	HGNC:15713	ANAPC5	Mitosis	HPA	20210914	20210914
661	HGNC:15713	ANAPC5	Ubl conjugation pathway	HPA	20210914	20210914
662	HGNC:17380	ANAPC7	Cell cycle	HPA	20210914	20210914
663	HGNC:17380	ANAPC7	Cell division	HPA	20210914	20210914
664	HGNC:17380	ANAPC7	Mitosis	HPA	20210914	20210914
665	HGNC:17380	ANAPC7	Ubl conjugation pathway	HPA	20210914	20210914
666	HGNC:483	ANG	Angiogenesis	HPA	20210914	20210914
667	HGNC:483	ANG	Differentiation	HPA	20210914	20210914
668	HGNC:483	ANG	Stress response	HPA	20210914	20210914
669	HGNC:484	ANGPT1	Angiogenesis	HPA	20210914	20210914
670	HGNC:484	ANGPT1	Differentiation	HPA	20210914	20210914
671	HGNC:485	ANGPT2	Angiogenesis	HPA	20210914	20210914
672	HGNC:485	ANGPT2	Differentiation	HPA	20210914	20210914
673	HGNC:487	ANGPT4	Angiogenesis	HPA	20210914	20210914
674	HGNC:491	ANGPTL3	Angiogenesis	HPA	20210914	20210914
675	HGNC:491	ANGPTL3	Cell adhesion	HPA	20210914	20210914
676	HGNC:491	ANGPTL3	Lipid metabolism	HPA	20210914	20210914
677	HGNC:16039	ANGPTL4	Angiogenesis	HPA	20210914	20210914
678	HGNC:16039	ANGPTL4	Lipid metabolism	HPA	20210914	20210914
679	HGNC:23140	ANGPTL6	Angiogenesis	HPA	20210914	20210914
680	HGNC:23140	ANGPTL6	Differentiation	HPA	20210914	20210914
681	HGNC:24933	ANGPTL8	Lipid metabolism	HPA	20210914	20210914
682	HGNC:493	ANK2	Endocytosis	HPA	20210914	20210914
683	HGNC:493	ANK2	Protein transport	HPA	20210914	20210914
684	HGNC:493	ANK2	Transport	HPA	20210914	20210914
685	HGNC:20763	ANKFY1	Endocytosis	HPA	20210914	20210914
686	HGNC:15492	ANKH	Phosphate transport	HPA	20210914	20210914
687	HGNC:15492	ANKH	Transport	HPA	20210914	20210914
688	HGNC:22215	ANKIB1	Ubl conjugation pathway	HPA	20210914	20210914
689	HGNC:26812	ANKLE1	DNA damage	HPA	20210914	20210914
690	HGNC:26812	ANKLE1	DNA repair	HPA	20210914	20210914
691	HGNC:29101	ANKLE2	Cell cycle	HPA	20210914	20210914
692	HGNC:29101	ANKLE2	Cell division	HPA	20210914	20210914
693	HGNC:29101	ANKLE2	Mitosis	HPA	20210914	20210914
694	HGNC:23575	ANKRD17	Host-virus interaction	HPA	20210914	20210914
695	HGNC:23575	ANKRD17	Immunity	HPA	20210914	20210914
696	HGNC:23575	ANKRD17	Innate immunity	HPA	20210914	20210914
697	HGNC:25310	ANKRD27	Protein transport	HPA	20210914	20210914
698	HGNC:25310	ANKRD27	Transport	HPA	20210914	20210914
699	HGNC:26853	ANKRD31	DNA recombination	HPA	20210914	20210914
700	HGNC:26853	ANKRD31	Meiosis	HPA	20210914	20210914
701	HGNC:25970	ANKRD49	Differentiation	HPA	20210914	20210914
702	HGNC:25970	ANKRD49	Spermatogenesis	HPA	20210914	20210914
703	HGNC:29223	ANKRD50	Protein transport	HPA	20210914	20210914
704	HGNC:29223	ANKRD50	Transport	HPA	20210914	20210914
705	HGNC:25691	ANKRD53	Cell cycle	HPA	20210914	20210914
706	HGNC:25691	ANKRD53	Cell division	HPA	20210914	20210914
707	HGNC:25691	ANKRD53	Mitosis	HPA	20210914	20210914
708	HGNC:26795	ANKS4B	Differentiation	HPA	20210914	20210914
709	HGNC:14082	ANLN	Cell cycle	HPA	20210914	20210914
710	HGNC:14082	ANLN	Cell division	HPA	20210914	20210914
711	HGNC:14082	ANLN	Mitosis	HPA	20210914	20210914
712	HGNC:21625	ANO1	Ion transport	HPA	20210914	20210914
713	HGNC:21625	ANO1	Transport	HPA	20210914	20210914
714	HGNC:1183	ANO2	Ion transport	HPA	20210914	20210914
715	HGNC:1183	ANO2	Transport	HPA	20210914	20210914
716	HGNC:14004	ANO3	Lipid transport	HPA	20210914	20210914
717	HGNC:14004	ANO3	Transport	HPA	20210914	20210914
718	HGNC:23837	ANO4	Lipid transport	HPA	20210914	20210914
719	HGNC:23837	ANO4	Transport	HPA	20210914	20210914
720	HGNC:25240	ANO6	Ion transport	HPA	20210914	20210914
721	HGNC:25240	ANO6	Lipid transport	HPA	20210914	20210914
722	HGNC:25240	ANO6	Transport	HPA	20210914	20210914
723	HGNC:31677	ANO7	Lipid transport	HPA	20210914	20210914
724	HGNC:31677	ANO7	Transport	HPA	20210914	20210914
725	HGNC:20679	ANO9	Lipid transport	HPA	20210914	20210914
726	HGNC:20679	ANO9	Transport	HPA	20210914	20210914
727	HGNC:6211	ANOS1	Cell adhesion	HPA	20210914	20210914
728	HGNC:6211	ANOS1	Chemotaxis	HPA	20210914	20210914
729	HGNC:13233	ANP32A	Transcription	HPA	20210914	20210914
730	HGNC:13233	ANP32A	Transcription regulation	HPA	20210914	20210914
731	HGNC:500	ANPEP	Angiogenesis	HPA	20210914	20210914
732	HGNC:500	ANPEP	Differentiation	HPA	20210914	20210914
733	HGNC:500	ANPEP	Host-virus interaction	HPA	20210914	20210914
734	HGNC:533	ANXA1	Adaptive immunity	HPA	20210914	20210914
735	HGNC:533	ANXA1	Immunity	HPA	20210914	20210914
736	HGNC:533	ANXA1	Inflammatory response	HPA	20210914	20210914
737	HGNC:533	ANXA1	Innate immunity	HPA	20210914	20210914
738	HGNC:535	ANXA11	Cell cycle	HPA	20210914	20210914
739	HGNC:535	ANXA11	Cell division	HPA	20210914	20210914
740	HGNC:537	ANXA2	Host-virus interaction	HPA	20210914	20210914
741	HGNC:543	ANXA5	Blood coagulation	HPA	20210914	20210914
742	HGNC:543	ANXA5	Hemostasis	HPA	20210914	20210914
743	HGNC:546	ANXA8	Blood coagulation	HPA	20210914	20210914
744	HGNC:546	ANXA8	Hemostasis	HPA	20210914	20210914
745	HGNC:548	AOAH	Lipid metabolism	HPA	20210914	20210914
746	HGNC:549	AOC2	Catecholamine metabolism	HPA	20210914	20210914
747	HGNC:550	AOC3	Cell adhesion	HPA	20210914	20210914
748	HGNC:28808	AP1AR	Protein transport	HPA	20210914	20210914
749	HGNC:28808	AP1AR	Transport	HPA	20210914	20210914
750	HGNC:554	AP1B1	Protein transport	HPA	20210914	20210914
751	HGNC:554	AP1B1	Transport	HPA	20210914	20210914
752	HGNC:555	AP1G1	Protein transport	HPA	20210914	20210914
753	HGNC:555	AP1G1	Transport	HPA	20210914	20210914
754	HGNC:556	AP1G2	Host-virus interaction	HPA	20210914	20210914
755	HGNC:556	AP1G2	Protein transport	HPA	20210914	20210914
756	HGNC:556	AP1G2	Transport	HPA	20210914	20210914
757	HGNC:13667	AP1M1	Host-virus interaction	HPA	20210914	20210914
758	HGNC:13667	AP1M1	Protein transport	HPA	20210914	20210914
759	HGNC:13667	AP1M1	Transport	HPA	20210914	20210914
760	HGNC:558	AP1M2	Protein transport	HPA	20210914	20210914
761	HGNC:558	AP1M2	Transport	HPA	20210914	20210914
762	HGNC:559	AP1S1	Protein transport	HPA	20210914	20210914
763	HGNC:559	AP1S1	Transport	HPA	20210914	20210914
