	HGNC_ID	Gene_symbol	Molecular_function	Source	Source_Date	Download_Date
404	HGNC:238	ADCY7	Lyase	HPA	20210914	20210914
405	HGNC:239	ADCY8	Lyase	HPA	20210914	20210914
406	HGNC:240	ADCY9	Lyase	HPA	20210914	20210914
407	HGNC:241	ADCYAP1	Hormone	HPA	20210914	20210914
408	HGNC:242	ADCYAP1R1	Developmental protein	HPA	20210914	20210914
409	HGNC:242	ADCYAP1R1	G-protein coupled receptor	HPA	20210914	20210914
410	HGNC:242	ADCYAP1R1	Receptor	HPA	20210914	20210914
411	HGNC:242	ADCYAP1R1	Transducer	HPA	20210914	20210914
412	HGNC:243	ADD1	Actin-binding	HPA	20210914	20210914
413	HGNC:243	ADD1	Calmodulin-binding	HPA	20210914	20210914
414	HGNC:244	ADD2	Actin-binding	HPA	20210914	20210914
415	HGNC:244	ADD2	Calmodulin-binding	HPA	20210914	20210914
416	HGNC:245	ADD3	Actin-binding	HPA	20210914	20210914
417	HGNC:245	ADD3	Calmodulin-binding	HPA	20210914	20210914
418	HGNC:13838	ADGRA1	G-protein coupled receptor	HPA	20210914	20210914
419	HGNC:13838	ADGRA1	Receptor	HPA	20210914	20210914
420	HGNC:13838	ADGRA1	Transducer	HPA	20210914	20210914
421	HGNC:17849	ADGRA2	G-protein coupled receptor	HPA	20210914	20210914
422	HGNC:17849	ADGRA2	Receptor	HPA	20210914	20210914
423	HGNC:17849	ADGRA2	Transducer	HPA	20210914	20210914
424	HGNC:13839	ADGRA3	G-protein coupled receptor	HPA	20210914	20210914
425	HGNC:13839	ADGRA3	Receptor	HPA	20210914	20210914
426	HGNC:13839	ADGRA3	Transducer	HPA	20210914	20210914
427	HGNC:943	ADGRB1	G-protein coupled receptor	HPA	20210914	20210914
428	HGNC:943	ADGRB1	Receptor	HPA	20210914	20210914
429	HGNC:943	ADGRB1	Transducer	HPA	20210914	20210914
430	HGNC:944	ADGRB2	G-protein coupled receptor	HPA	20210914	20210914
431	HGNC:944	ADGRB2	Receptor	HPA	20210914	20210914
432	HGNC:944	ADGRB2	Transducer	HPA	20210914	20210914
433	HGNC:945	ADGRB3	G-protein coupled receptor	HPA	20210914	20210914
434	HGNC:945	ADGRB3	Receptor	HPA	20210914	20210914
435	HGNC:945	ADGRB3	Transducer	HPA	20210914	20210914
436	HGNC:19893	ADGRD1	G-protein coupled receptor	HPA	20210914	20210914
437	HGNC:19893	ADGRD1	Receptor	HPA	20210914	20210914
438	HGNC:19893	ADGRD1	Transducer	HPA	20210914	20210914
439	HGNC:18651	ADGRD2	G-protein coupled receptor	HPA	20210914	20210914
440	HGNC:18651	ADGRD2	Receptor	HPA	20210914	20210914
441	HGNC:18651	ADGRD2	Transducer	HPA	20210914	20210914
442	HGNC:3336	ADGRE1	G-protein coupled receptor	HPA	20210914	20210914
443	HGNC:3336	ADGRE1	Receptor	HPA	20210914	20210914
444	HGNC:3336	ADGRE1	Transducer	HPA	20210914	20210914
445	HGNC:3337	ADGRE2	G-protein coupled receptor	HPA	20210914	20210914
446	HGNC:3337	ADGRE2	Receptor	HPA	20210914	20210914
447	HGNC:3337	ADGRE2	Transducer	HPA	20210914	20210914
448	HGNC:23647	ADGRE3	G-protein coupled receptor	HPA	20210914	20210914
449	HGNC:23647	ADGRE3	Receptor	HPA	20210914	20210914
450	HGNC:23647	ADGRE3	Transducer	HPA	20210914	20210914
451	HGNC:1711	ADGRE5	G-protein coupled receptor	HPA	20210914	20210914
452	HGNC:1711	ADGRE5	Receptor	HPA	20210914	20210914
453	HGNC:1711	ADGRE5	Transducer	HPA	20210914	20210914
454	HGNC:18990	ADGRF1	G-protein coupled receptor	HPA	20210914	20210914
455	HGNC:18990	ADGRF1	Receptor	HPA	20210914	20210914
456	HGNC:18990	ADGRF1	Transducer	HPA	20210914	20210914
457	HGNC:18991	ADGRF2	G-protein coupled receptor	HPA	20210914	20210914
458	HGNC:18991	ADGRF2	Receptor	HPA	20210914	20210914
459	HGNC:18991	ADGRF2	Transducer	HPA	20210914	20210914
460	HGNC:18989	ADGRF3	G-protein coupled receptor	HPA	20210914	20210914
461	HGNC:18989	ADGRF3	Receptor	HPA	20210914	20210914
462	HGNC:18989	ADGRF3	Transducer	HPA	20210914	20210914
463	HGNC:19011	ADGRF4	G-protein coupled receptor	HPA	20210914	20210914
464	HGNC:19011	ADGRF4	Receptor	HPA	20210914	20210914
465	HGNC:19011	ADGRF4	Transducer	HPA	20210914	20210914
466	HGNC:19030	ADGRF5	G-protein coupled receptor	HPA	20210914	20210914
467	HGNC:19030	ADGRF5	Receptor	HPA	20210914	20210914
468	HGNC:19030	ADGRF5	Transducer	HPA	20210914	20210914
469	HGNC:4512	ADGRG1	Developmental protein	HPA	20210914	20210914
470	HGNC:4512	ADGRG1	G-protein coupled receptor	HPA	20210914	20210914
471	HGNC:4512	ADGRG1	Heparin-binding	HPA	20210914	20210914
472	HGNC:4512	ADGRG1	Receptor	HPA	20210914	20210914
473	HGNC:4512	ADGRG1	Transducer	HPA	20210914	20210914
474	HGNC:4516	ADGRG2	G-protein coupled receptor	HPA	20210914	20210914
475	HGNC:4516	ADGRG2	Receptor	HPA	20210914	20210914
476	HGNC:4516	ADGRG2	Transducer	HPA	20210914	20210914
477	HGNC:13728	ADGRG3	G-protein coupled receptor	HPA	20210914	20210914
478	HGNC:13728	ADGRG3	Receptor	HPA	20210914	20210914
479	HGNC:13728	ADGRG3	Transducer	HPA	20210914	20210914
480	HGNC:18992	ADGRG4	G-protein coupled receptor	HPA	20210914	20210914
481	HGNC:18992	ADGRG4	Receptor	HPA	20210914	20210914
482	HGNC:18992	ADGRG4	Transducer	HPA	20210914	20210914
483	HGNC:19010	ADGRG5	G-protein coupled receptor	HPA	20210914	20210914
484	HGNC:19010	ADGRG5	Receptor	HPA	20210914	20210914
485	HGNC:19010	ADGRG5	Transducer	HPA	20210914	20210914
486	HGNC:13841	ADGRG6	G-protein coupled receptor	HPA	20210914	20210914
487	HGNC:13841	ADGRG6	Receptor	HPA	20210914	20210914
488	HGNC:13841	ADGRG6	Transducer	HPA	20210914	20210914
489	HGNC:19241	ADGRG7	G-protein coupled receptor	HPA	20210914	20210914
490	HGNC:19241	ADGRG7	Receptor	HPA	20210914	20210914
491	HGNC:19241	ADGRG7	Transducer	HPA	20210914	20210914
492	HGNC:20973	ADGRL1	G-protein coupled receptor	HPA	20210914	20210914
493	HGNC:20973	ADGRL1	Receptor	HPA	20210914	20210914
494	HGNC:20973	ADGRL1	Transducer	HPA	20210914	20210914
495	HGNC:18582	ADGRL2	G-protein coupled receptor	HPA	20210914	20210914
496	HGNC:18582	ADGRL2	Receptor	HPA	20210914	20210914
497	HGNC:18582	ADGRL2	Transducer	HPA	20210914	20210914
498	HGNC:20974	ADGRL3	G-protein coupled receptor	HPA	20210914	20210914
499	HGNC:20974	ADGRL3	Receptor	HPA	20210914	20210914
500	HGNC:20974	ADGRL3	Transducer	HPA	20210914	20210914
501	HGNC:20822	ADGRL4	G-protein coupled receptor	HPA	20210914	20210914
502	HGNC:20822	ADGRL4	Receptor	HPA	20210914	20210914
503	HGNC:20822	ADGRL4	Transducer	HPA	20210914	20210914
504	HGNC:17416	ADGRV1	G-protein coupled receptor	HPA	20210914	20210914
505	HGNC:17416	ADGRV1	Hydrolase	HPA	20210914	20210914
506	HGNC:17416	ADGRV1	Receptor	HPA	20210914	20210914
507	HGNC:17416	ADGRV1	Transducer	HPA	20210914	20210914
508	HGNC:249	ADH1A	Oxidoreductase	HPA	20210914	20210914
509	HGNC:250	ADH1B	Oxidoreductase	HPA	20210914	20210914
510	HGNC:251	ADH1C	Oxidoreductase	HPA	20210914	20210914
511	HGNC:252	ADH4	Oxidoreductase	HPA	20210914	20210914
512	HGNC:253	ADH5	Oxidoreductase	HPA	20210914	20210914
513	HGNC:255	ADH6	Oxidoreductase	HPA	20210914	20210914
514	HGNC:256	ADH7	Oxidoreductase	HPA	20210914	20210914
515	HGNC:16354	ADHFE1	Oxidoreductase	HPA	20210914	20210914
516	HGNC:30576	ADI1	Dioxygenase	HPA	20210914	20210914
517	HGNC:30576	ADI1	Oxidoreductase	HPA	20210914	20210914
518	HGNC:13633	ADIPOQ	Hormone	HPA	20210914	20210914
519	HGNC:24040	ADIPOR1	Receptor	HPA	20210914	20210914
520	HGNC:24041	ADIPOR2	Receptor	HPA	20210914	20210914
521	HGNC:257	ADK	Kinase	HPA	20210914	20210914
522	HGNC:257	ADK	Transferase	HPA	20210914	20210914
523	HGNC:259	ADM	Hormone	HPA	20210914	20210914
524	HGNC:28898	ADM2	Hormone	HPA	20210914	20210914
525	HGNC:15766	ADNP	DNA-binding	HPA	20210914	20210914
526	HGNC:23803	ADNP2	DNA-binding	HPA	20210914	20210914
527	HGNC:23506	ADO	Dioxygenase	HPA	20210914	20210914
528	HGNC:23506	ADO	Oxidoreductase	HPA	20210914	20210914
529	HGNC:262	ADORA1	G-protein coupled receptor	HPA	20210914	20210914
530	HGNC:262	ADORA1	Receptor	HPA	20210914	20210914
531	HGNC:262	ADORA1	Transducer	HPA	20210914	20210914
532	HGNC:263	ADORA2A	G-protein coupled receptor	HPA	20210914	20210914
533	HGNC:263	ADORA2A	Receptor	HPA	20210914	20210914
534	HGNC:263	ADORA2A	Transducer	HPA	20210914	20210914
535	HGNC:264	ADORA2B	G-protein coupled receptor	HPA	20210914	20210914
536	HGNC:264	ADORA2B	Receptor	HPA	20210914	20210914
537	HGNC:264	ADORA2B	Transducer	HPA	20210914	20210914
538	HGNC:268	ADORA3	G-protein coupled receptor	HPA	20210914	20210914
539	HGNC:268	ADORA3	Receptor	HPA	20210914	20210914
540	HGNC:268	ADORA3	Transducer	HPA	20210914	20210914
541	HGNC:25250	ADPGK	Kinase	HPA	20210914	20210914
542	HGNC:25250	ADPGK	Transferase	HPA	20210914	20210914
543	HGNC:269	ADPRH	Hydrolase	HPA	20210914	20210914
544	HGNC:21303	ADPRHL1	Hydrolase	HPA	20210914	20210914
545	HGNC:21304	ADPRHL2	Hydrolase	HPA	20210914	20210914
546	HGNC:30925	ADPRM	Hydrolase	HPA	20210914	20210914
547	HGNC:277	ADRA1A	G-protein coupled receptor	HPA	20210914	20210914
548	HGNC:277	ADRA1A	Receptor	HPA	20210914	20210914
549	HGNC:277	ADRA1A	Transducer	HPA	20210914	20210914
550	HGNC:278	ADRA1B	G-protein coupled receptor	HPA	20210914	20210914
551	HGNC:278	ADRA1B	Receptor	HPA	20210914	20210914
552	HGNC:278	ADRA1B	Transducer	HPA	20210914	20210914
553	HGNC:280	ADRA1D	G-protein coupled receptor	HPA	20210914	20210914
554	HGNC:280	ADRA1D	Receptor	HPA	20210914	20210914
555	HGNC:280	ADRA1D	Transducer	HPA	20210914	20210914
556	HGNC:281	ADRA2A	G-protein coupled receptor	HPA	20210914	20210914
557	HGNC:281	ADRA2A	Receptor	HPA	20210914	20210914
558	HGNC:281	ADRA2A	Transducer	HPA	20210914	20210914
559	HGNC:282	ADRA2B	G-protein coupled receptor	HPA	20210914	20210914
560	HGNC:282	ADRA2B	Receptor	HPA	20210914	20210914
561	HGNC:282	ADRA2B	Transducer	HPA	20210914	20210914
562	HGNC:283	ADRA2C	G-protein coupled receptor	HPA	20210914	20210914
563	HGNC:283	ADRA2C	Receptor	HPA	20210914	20210914
564	HGNC:283	ADRA2C	Transducer	HPA	20210914	20210914
565	HGNC:285	ADRB1	G-protein coupled receptor	HPA	20210914	20210914
566	HGNC:285	ADRB1	Receptor	HPA	20210914	20210914
567	HGNC:285	ADRB1	Transducer	HPA	20210914	20210914
568	HGNC:286	ADRB2	G-protein coupled receptor	HPA	20210914	20210914
569	HGNC:286	ADRB2	Receptor	HPA	20210914	20210914
570	HGNC:286	ADRB2	Transducer	HPA	20210914	20210914
571	HGNC:288	ADRB3	G-protein coupled receptor	HPA	20210914	20210914
572	HGNC:288	ADRB3	Receptor	HPA	20210914	20210914
573	HGNC:288	ADRB3	Transducer	HPA	20210914	20210914
574	HGNC:291	ADSL	Lyase	HPA	20210914	20210914
575	HGNC:292	ADSS	Ligase	HPA	20210914	20210914
576	HGNC:20093	ADSSL1	Ligase	HPA	20210914	20210914
577	HGNC:21214	ADTRP	Hydrolase	HPA	20210914	20210914
578	HGNC:303	AEBP1	Calmodulin-binding	HPA	20210914	20210914
579	HGNC:303	AEBP1	DNA-binding	HPA	20210914	20210914
580	HGNC:303	AEBP1	Repressor	HPA	20210914	20210914
581	HGNC:24051	AEBP2	Chromatin regulator	HPA	20210914	20210914
582	HGNC:24051	AEBP2	DNA-binding	HPA	20210914	20210914
583	HGNC:24051	AEBP2	Repressor	HPA	20210914	20210914
584	HGNC:25722	AEN	Exonuclease	HPA	20210914	20210914
585	HGNC:25722	AEN	Hydrolase	HPA	20210914	20210914
586	HGNC:25722	AEN	Nuclease	HPA	20210914	20210914
587	HGNC:307	AES	Repressor	HPA	20210914	20210914
588	HGNC:24017	AFAP1	Actin-binding	HPA	20210914	20210914
589	HGNC:3776	AFF2	RNA-binding	HPA	20210914	20210914
590	HGNC:6473	AFF3	Activator	HPA	20210914	20210914
591	HGNC:6473	AFF3	DNA-binding	HPA	20210914	20210914
592	HGNC:16411	AFG1L	Hydrolase	HPA	20210914	20210914
593	HGNC:315	AFG3L2	Hydrolase	HPA	20210914	20210914
594	HGNC:315	AFG3L2	Metalloprotease	HPA	20210914	20210914
595	HGNC:315	AFG3L2	Protease	HPA	20210914	20210914
596	HGNC:20910	AFMID	Hydrolase	HPA	20210914	20210914
597	HGNC:318	AGA	Hydrolase	HPA	20210914	20210914
598	HGNC:318	AGA	Protease	HPA	20210914	20210914
599	HGNC:16922	AGAP1	GTPase activation	HPA	20210914	20210914
600	HGNC:16921	AGAP2	GTPase activation	HPA	20210914	20210914
601	HGNC:16923	AGAP3	GTPase activation	HPA	20210914	20210914
602	HGNC:23459	AGAP4	GTPase activation	HPA	20210914	20210914
603	HGNC:23467	AGAP5	GTPase activation	HPA	20210914	20210914
604	HGNC:23466	AGAP6	GTPase activation	HPA	20210914	20210914
605	HGNC:23463	AGAP9	GTPase activation	HPA	20210914	20210914
606	HGNC:26504	AGBL1	Carboxypeptidase	HPA	20210914	20210914
607	HGNC:26504	AGBL1	Hydrolase	HPA	20210914	20210914
608	HGNC:26504	AGBL1	Metalloprotease	HPA	20210914	20210914
609	HGNC:26504	AGBL1	Protease	HPA	20210914	20210914
610	HGNC:26296	AGBL2	Carboxypeptidase	HPA	20210914	20210914
611	HGNC:26296	AGBL2	Hydrolase	HPA	20210914	20210914
612	HGNC:26296	AGBL2	Metalloprotease	HPA	20210914	20210914
613	HGNC:26296	AGBL2	Protease	HPA	20210914	20210914
614	HGNC:27981	AGBL3	Carboxypeptidase	HPA	20210914	20210914
615	HGNC:27981	AGBL3	Hydrolase	HPA	20210914	20210914
616	HGNC:27981	AGBL3	Metalloprotease	HPA	20210914	20210914
617	HGNC:27981	AGBL3	Protease	HPA	20210914	20210914
618	HGNC:25892	AGBL4	Carboxypeptidase	HPA	20210914	20210914
619	HGNC:25892	AGBL4	Hydrolase	HPA	20210914	20210914
620	HGNC:25892	AGBL4	Metalloprotease	HPA	20210914	20210914
621	HGNC:25892	AGBL4	Protease	HPA	20210914	20210914
622	HGNC:26147	AGBL5	Carboxypeptidase	HPA	20210914	20210914
623	HGNC:26147	AGBL5	Hydrolase	HPA	20210914	20210914
624	HGNC:26147	AGBL5	Metalloprotease	HPA	20210914	20210914
625	HGNC:26147	AGBL5	Protease	HPA	20210914	20210914
626	HGNC:5175	AGFG1	Developmental protein	HPA	20210914	20210914
627	HGNC:5175	AGFG1	DNA-binding	HPA	20210914	20210914
628	HGNC:24684	AGGF1	Developmental protein	HPA	20210914	20210914
629	HGNC:21869	AGK	Kinase	HPA	20210914	20210914
630	HGNC:21869	AGK	Transferase	HPA	20210914	20210914
631	HGNC:321	AGL	Glycosidase	HPA	20210914	20210914
632	HGNC:321	AGL	Glycosyltransferase	HPA	20210914	20210914
633	HGNC:321	AGL	Hydrolase	HPA	20210914	20210914
634	HGNC:321	AGL	Multifunctional enzyme	HPA	20210914	20210914
635	HGNC:321	AGL	Transferase	HPA	20210914	20210914
636	HGNC:18407	AGMAT	Hydrolase	HPA	20210914	20210914
637	HGNC:33784	AGMO	Oxidoreductase	HPA	20210914	20210914
638	HGNC:3262	AGO1	Repressor	HPA	20210914	20210914
639	HGNC:3262	AGO1	Ribonucleoprotein	HPA	20210914	20210914
640	HGNC:3262	AGO1	RNA-binding	HPA	20210914	20210914
641	HGNC:3263	AGO2	Endonuclease	HPA	20210914	20210914
642	HGNC:3263	AGO2	Hydrolase	HPA	20210914	20210914
643	HGNC:3263	AGO2	Nuclease	HPA	20210914	20210914
644	HGNC:3263	AGO2	Repressor	HPA	20210914	20210914
645	HGNC:3263	AGO2	Ribonucleoprotein	HPA	20210914	20210914
646	HGNC:3263	AGO2	RNA-binding	HPA	20210914	20210914
647	HGNC:18421	AGO3	Endonuclease	HPA	20210914	20210914
648	HGNC:18421	AGO3	Hydrolase	HPA	20210914	20210914
649	HGNC:18421	AGO3	Nuclease	HPA	20210914	20210914
650	HGNC:18421	AGO3	Ribonucleoprotein	HPA	20210914	20210914
651	HGNC:18421	AGO3	RNA-binding	HPA	20210914	20210914
652	HGNC:18424	AGO4	Ribonucleoprotein	HPA	20210914	20210914
653	HGNC:18424	AGO4	RNA-binding	HPA	20210914	20210914
654	HGNC:324	AGPAT1	Acyltransferase	HPA	20210914	20210914
655	HGNC:324	AGPAT1	Transferase	HPA	20210914	20210914
656	HGNC:325	AGPAT2	Acyltransferase	HPA	20210914	20210914
657	HGNC:325	AGPAT2	Transferase	HPA	20210914	20210914
658	HGNC:326	AGPAT3	Acyltransferase	HPA	20210914	20210914
659	HGNC:326	AGPAT3	Transferase	HPA	20210914	20210914
660	HGNC:20885	AGPAT4	Acyltransferase	HPA	20210914	20210914
661	HGNC:20885	AGPAT4	Transferase	HPA	20210914	20210914
662	HGNC:20886	AGPAT5	Acyltransferase	HPA	20210914	20210914
663	HGNC:20886	AGPAT5	Transferase	HPA	20210914	20210914
664	HGNC:327	AGPS	Transferase	HPA	20210914	20210914
665	HGNC:329	AGRN	Developmental protein	HPA	20210914	20210914
666	HGNC:333	AGT	Vasoactive	HPA	20210914	20210914
667	HGNC:333	AGT	Vasoconstrictor	HPA	20210914	20210914
668	HGNC:17258	AGTPBP1	Carboxypeptidase	HPA	20210914	20210914
669	HGNC:17258	AGTPBP1	Hydrolase	HPA	20210914	20210914
670	HGNC:17258	AGTPBP1	Metalloprotease	HPA	20210914	20210914
671	HGNC:17258	AGTPBP1	Protease	HPA	20210914	20210914
672	HGNC:336	AGTR1	G-protein coupled receptor	HPA	20210914	20210914
673	HGNC:336	AGTR1	Receptor	HPA	20210914	20210914
674	HGNC:336	AGTR1	Transducer	HPA	20210914	20210914
675	HGNC:338	AGTR2	G-protein coupled receptor	HPA	20210914	20210914
676	HGNC:338	AGTR2	Receptor	HPA	20210914	20210914
677	HGNC:338	AGTR2	Transducer	HPA	20210914	20210914
678	HGNC:341	AGXT	Aminotransferase	HPA	20210914	20210914
679	HGNC:341	AGXT	Transferase	HPA	20210914	20210914
680	HGNC:14412	AGXT2	Aminotransferase	HPA	20210914	20210914
681	HGNC:14412	AGXT2	Transferase	HPA	20210914	20210914
682	HGNC:24618	AHCTF1	DNA-binding	HPA	20210914	20210914
683	HGNC:343	AHCY	Hydrolase	HPA	20210914	20210914
684	HGNC:344	AHCYL1	RNA-binding	HPA	20210914	20210914
685	HGNC:22204	AHCYL2	Hydrolase	HPA	20210914	20210914
686	HGNC:25230	AHDC1	DNA-binding	HPA	20210914	20210914
687	HGNC:21575	AHI1	Developmental protein	HPA	20210914	20210914
688	HGNC:348	AHR	Activator	HPA	20210914	20210914
689	HGNC:348	AHR	DNA-binding	HPA	20210914	20210914
690	HGNC:348	AHR	Receptor	HPA	20210914	20210914
691	HGNC:348	AHR	Repressor	HPA	20210914	20210914
692	HGNC:346	AHRR	DNA-binding	HPA	20210914	20210914
693	HGNC:1189	AHSA1	Chaperone	HPA	20210914	20210914
694	HGNC:18075	AHSP	Chaperone	HPA	20210914	20210914
695	HGNC:13203	AICDA	Hydrolase	HPA	20210914	20210914
696	HGNC:25761	AIDA	Developmental protein	HPA	20210914	20210914
697	HGNC:352	AIF1	Actin-binding	HPA	20210914	20210914
698	HGNC:28904	AIF1L	Actin-binding	HPA	20210914	20210914
699	HGNC:8768	AIFM1	DNA-binding	HPA	20210914	20210914
700	HGNC:8768	AIFM1	Oxidoreductase	HPA	20210914	20210914
701	HGNC:21411	AIFM2	DNA-binding	HPA	20210914	20210914
702	HGNC:21411	AIFM2	Oxidoreductase	HPA	20210914	20210914
703	HGNC:26398	AIFM3	Oxidoreductase	HPA	20210914	20210914
704	HGNC:21607	AIG1	Hydrolase	HPA	20210914	20210914
705	HGNC:357	AIM2	DNA-binding	HPA	20210914	20210914
706	HGNC:10648	AIMP1	Cytokine	HPA	20210914	20210914
707	HGNC:10648	AIMP1	RNA-binding	HPA	20210914	20210914
708	HGNC:10648	AIMP1	tRNA-binding	HPA	20210914	20210914
709	HGNC:20609	AIMP2	Developmental protein	HPA	20210914	20210914
710	HGNC:360	AIRE	Activator	HPA	20210914	20210914
711	HGNC:360	AIRE	DNA-binding	HPA	20210914	20210914
712	HGNC:20250	AJUBA	Repressor	HPA	20210914	20210914
713	HGNC:361	AK1	Kinase	HPA	20210914	20210914
714	HGNC:361	AK1	Transferase	HPA	20210914	20210914
715	HGNC:362	AK2	Kinase	HPA	20210914	20210914
716	HGNC:362	AK2	Transferase	HPA	20210914	20210914
717	HGNC:17376	AK3	Kinase	HPA	20210914	20210914
718	HGNC:17376	AK3	Transferase	HPA	20210914	20210914
719	HGNC:363	AK4	Kinase	HPA	20210914	20210914
720	HGNC:363	AK4	Transferase	HPA	20210914	20210914
721	HGNC:365	AK5	Kinase	HPA	20210914	20210914
722	HGNC:365	AK5	Transferase	HPA	20210914	20210914
723	HGNC:49151	AK6	Kinase	HPA	20210914	20210914
724	HGNC:49151	AK6	Transferase	HPA	20210914	20210914
725	HGNC:20091	AK7	Kinase	HPA	20210914	20210914
726	HGNC:20091	AK7	Transferase	HPA	20210914	20210914
727	HGNC:26526	AK8	Kinase	HPA	20210914	20210914
728	HGNC:26526	AK8	Transferase	HPA	20210914	20210914
729	HGNC:33814	AK9	Kinase	HPA	20210914	20210914
730	HGNC:33814	AK9	Transferase	HPA	20210914	20210914
731	HGNC:367	AKAP1	RNA-binding	HPA	20210914	20210914
732	HGNC:370	AKAP12	Calmodulin-binding	HPA	20210914	20210914
733	HGNC:371	AKAP13	Guanine-nucleotide releasing factor	HPA	20210914	20210914
734	HGNC:18783	AKAP17A	RNA-binding	HPA	20210914	20210914
735	HGNC:375	AKAP5	Calmodulin-binding	HPA	20210914	20210914
736	HGNC:378	AKAP8	DNA-binding	HPA	20210914	20210914
737	HGNC:21407	AKIRIN2	Developmental protein	HPA	20210914	20210914
738	HGNC:21407	AKIRIN2	Repressor	HPA	20210914	20210914
739	HGNC:24108	AKNA	Activator	HPA	20210914	20210914
740	HGNC:24108	AKNA	DNA-binding	HPA	20210914	20210914
741	HGNC:380	AKR1A1	Oxidoreductase	HPA	20210914	20210914
742	HGNC:381	AKR1B1	Oxidoreductase	HPA	20210914	20210914
743	HGNC:382	AKR1B10	Oxidoreductase	HPA	20210914	20210914
744	HGNC:37281	AKR1B15	Oxidoreductase	HPA	20210914	20210914
745	HGNC:384	AKR1C1	Oxidoreductase	HPA	20210914	20210914
746	HGNC:385	AKR1C2	Oxidoreductase	HPA	20210914	20210914
747	HGNC:386	AKR1C3	Oxidoreductase	HPA	20210914	20210914
748	HGNC:387	AKR1C4	Oxidoreductase	HPA	20210914	20210914
749	HGNC:388	AKR1D1	Oxidoreductase	HPA	20210914	20210914
750	HGNC:23437	AKR1E2	Oxidoreductase	HPA	20210914	20210914
751	HGNC:389	AKR7A2	Oxidoreductase	HPA	20210914	20210914
752	HGNC:390	AKR7A3	Oxidoreductase	HPA	20210914	20210914
753	HGNC:391	AKT1	Developmental protein	HPA	20210914	20210914
754	HGNC:391	AKT1	Kinase	HPA	20210914	20210914
755	HGNC:391	AKT1	Serine/threonine-protein kinase	HPA	20210914	20210914
756	HGNC:391	AKT1	Transferase	HPA	20210914	20210914
757	HGNC:392	AKT2	Developmental protein	HPA	20210914	20210914
758	HGNC:392	AKT2	Kinase	HPA	20210914	20210914
759	HGNC:392	AKT2	Serine/threonine-protein kinase	HPA	20210914	20210914
760	HGNC:392	AKT2	Transferase	HPA	20210914	20210914
761	HGNC:393	AKT3	Kinase	HPA	20210914	20210914
762	HGNC:393	AKT3	Serine/threonine-protein kinase	HPA	20210914	20210914
763	HGNC:393	AKT3	Transferase	HPA	20210914	20210914
764	HGNC:395	ALAD	Allosteric enzyme	HPA	20210914	20210914
765	HGNC:395	ALAD	Lyase	HPA	20210914	20210914
766	HGNC:396	ALAS1	Acyltransferase	HPA	20210914	20210914
767	HGNC:396	ALAS1	Transferase	HPA	20210914	20210914
768	HGNC:397	ALAS2	Acyltransferase	HPA	20210914	20210914
769	HGNC:397	ALAS2	Transferase	HPA	20210914	20210914
770	HGNC:9722	ALDH18A1	Kinase	HPA	20210914	20210914
771	HGNC:9722	ALDH18A1	Multifunctional enzyme	HPA	20210914	20210914
772	HGNC:9722	ALDH18A1	Oxidoreductase	HPA	20210914	20210914
773	HGNC:9722	ALDH18A1	Transferase	HPA	20210914	20210914
774	HGNC:402	ALDH1A1	Oxidoreductase	HPA	20210914	20210914
775	HGNC:15472	ALDH1A2	Oxidoreductase	HPA	20210914	20210914
776	HGNC:409	ALDH1A3	Oxidoreductase	HPA	20210914	20210914
777	HGNC:407	ALDH1B1	Oxidoreductase	HPA	20210914	20210914
778	HGNC:3978	ALDH1L1	Oxidoreductase	HPA	20210914	20210914
779	HGNC:26777	ALDH1L2	Oxidoreductase	HPA	20210914	20210914
780	HGNC:404	ALDH2	Oxidoreductase	HPA	20210914	20210914
781	HGNC:405	ALDH3A1	Oxidoreductase	HPA	20210914	20210914
782	HGNC:403	ALDH3A2	Oxidoreductase	HPA	20210914	20210914
783	HGNC:410	ALDH3B1	Oxidoreductase	HPA	20210914	20210914
784	HGNC:411	ALDH3B2	Oxidoreductase	HPA	20210914	20210914
785	HGNC:406	ALDH4A1	Oxidoreductase	HPA	20210914	20210914
786	HGNC:408	ALDH5A1	Oxidoreductase	HPA	20210914	20210914
787	HGNC:7179	ALDH6A1	Oxidoreductase	HPA	20210914	20210914
788	HGNC:877	ALDH7A1	Oxidoreductase	HPA	20210914	20210914
789	HGNC:15471	ALDH8A1	Oxidoreductase	HPA	20210914	20210914
790	HGNC:412	ALDH9A1	Oxidoreductase	HPA	20210914	20210914
791	HGNC:414	ALDOA	Lyase	HPA	20210914	20210914
792	HGNC:414	ALDOA	Lyase	HPA	20210914	20210914
793	HGNC:417	ALDOB	Lyase	HPA	20210914	20210914
794	HGNC:418	ALDOC	Lyase	HPA	20210914	20210914
795	HGNC:18294	ALG1	Glycosyltransferase	HPA	20210914	20210914
796	HGNC:18294	ALG1	Transferase	HPA	20210914	20210914
797	HGNC:23162	ALG10	Glycosyltransferase	HPA	20210914	20210914
798	HGNC:23162	ALG10	Transferase	HPA	20210914	20210914
799	HGNC:31088	ALG10B	Glycosyltransferase	HPA	20210914	20210914
800	HGNC:31088	ALG10B	Transferase	HPA	20210914	20210914
801	HGNC:32456	ALG11	Glycosyltransferase	HPA	20210914	20210914
802	HGNC:32456	ALG11	Transferase	HPA	20210914	20210914
803	HGNC:19358	ALG12	Glycosyltransferase	HPA	20210914	20210914
804	HGNC:19358	ALG12	Transferase	HPA	20210914	20210914
