HGNC_ID	Gene_symbol	Previous_symbol
HGNC:18504	FCRLA	FCRLM1
HGNC:26431	FCRLB	FCRLM2
HGNC:29500	FCSK	FUK
HGNC:19215	FDCSP	C4orf7
HGNC:3632	FDPSP1	CHR39A
HGNC:3632	FDPSP1	FPSL1
HGNC:3632	FDPSP1	FDPSL1
HGNC:3633	FDPSP2	FPSL2
HGNC:3633	FDPSP2	FDPSL2
HGNC:3633	FDPSP2	FDPSL2A
HGNC:3634	FDPSP3	FPSL3
HGNC:3634	FDPSP3	FDPSL3
HGNC:3635	FDPSP4	FPSL4
HGNC:3635	FDPSP4	CHR39B
HGNC:3635	FDPSP4	FDPSL4
HGNC:3636	FDPSP5	FPSL5
HGNC:3636	FDPSP5	CHR39C
HGNC:3636	FDPSP5	FDPSL5
HGNC:3637	FDPSP6	FDPSP
HGNC:33487	FDPSP7	FDPSL2B
HGNC:3638	FDX1	FDX
HGNC:3640	FDX1P1	ADXP1
HGNC:3640	FDX1P1	FDXP1
HGNC:3641	FDX1P2	FDXP2
HGNC:30546	FDX2	FDX1L
HGNC:3642	FDXR	ADXR
HGNC:3648	FECHP1	FECHP
HGNC:17219	FEM1AP1	FEM1DP
HGNC:3650	FEN1	RAD2
HGNC:3651	FEN1P1	FENL1
HGNC:43894	FENDRR	FOXF1-AS1
HGNC:15801	FER1L4	C20orf124
HGNC:26652	FER1L6-AS1	C8orf54
HGNC:26534	FER1L6-AS2	C8orf78
HGNC:15889	FERMT1	C20orf42
HGNC:15767	FERMT2	PLEKHC1
HGNC:26443	FERP1	FERP
HGNC:22788	FEZF1	ZNF312B
HGNC:13506	FEZF2	ZNF312
HGNC:4498	FFAR1	GPR40
HGNC:4501	FFAR2	GPR43
HGNC:4499	FFAR3	GPR41
HGNC:19061	FFAR4	GPR129
HGNC:19061	FFAR4	GPR120
HGNC:19061	FFAR4	O3FAR1
HGNC:3663	FGD1	FGDY
HGNC:3665	FGF1	FGFA
HGNC:3676	FGF2	FGFB
HGNC:3681	FGF3	INT2
HGNC:3682	FGF4	HSTF1
HGNC:17193	FGF7P2	FGF7L
HGNC:3668	FGF12	FGF12B
HGNC:3670	FGF13	LINC00889
HGNC:3672	FGF16	MF4
HGNC:23428	FGFBP3	C10orf13
HGNC:3688	FGFR1	FLT2
HGNC:3688	FGFR1	KAL2
HGNC:3689	FGFR2	KGFR
HGNC:3689	FGFR2	BEK
HGNC:3689	FGFR2	CFD1
HGNC:3689	FGFR2	JWS
HGNC:3690	FGFR3	ACH
HGNC:21664	FGFR3P1	FGFR3P
HGNC:21664	FGFR3P1	FGFR6
HGNC:3697	FGR	SRC2
HGNC:34237	FHIP1A	FAM160A1
HGNC:53123	FHIP1A-DT	FAM160A1-DT
HGNC:25378	FHIP1B	C11orf56
HGNC:25378	FHIP1B	FAM160A2
HGNC:29320	FHIP2A	KIAA1600
HGNC:29320	FHIP2A	FAM160B1
HGNC:16492	FHIP2B	RAI16
HGNC:16492	FHIP2B	FAM160B2
HGNC:16873	FIG4	KIAA0274
HGNC:21689	FIS1	TTC11
HGNC:16135	FITM2	C20orf142
HGNC:3711	FKBP1A	FKBP1
HGNC:3714	FKBP1AP1	FKBP1P1
HGNC:3715	FKBP1AP2	FKBP1P2
HGNC:3716	FKBP1AP3	FKBP1P3
HGNC:3717	FKBP1AP4	FKBP1P4
HGNC:3712	FKBP1B	FKBP1L
HGNC:50375	FKBP4P6	FKBP4P4
HGNC:50375	FKBP4P6	FKBP4P5
HGNC:50376	FKBP4P7	FKBP4P3
HGNC:23568	FKBP9P1	FKBP9L
HGNC:23397	FKBP15	KIAA0674
HGNC:3622	FKTN	FCMD
HGNC:14439	FLACC1	ALS2CR12
HGNC:3754	FLNA	FLN1
HGNC:3754	FLNA	FLN
HGNC:3754	FLNA	OPD2
HGNC:3754	FLNA	OPD1
HGNC:3755	FLNB	FLN1L
HGNC:3755	FLNB	LRS1
HGNC:3756	FLNC	FLN2
HGNC:3758	FLOT2	M17S1
HGNC:3763	FLT1	FLT
HGNC:24682	FLVCR1	AXPC1
HGNC:39077	FLVCR1-DT	NCRNA00292
HGNC:39077	FLVCR1-DT	FLVCR1-AS1
HGNC:20105	FLVCR2	C14orf58
HGNC:26946	FMC1	C7orf55
HGNC:44671	FMC1-LUC7L2	C7orf55-LUC7L2
HGNC:3768	FMN1	LD
HGNC:3768	FMN1	FMN
HGNC:1212	FMNL1	C17orf1B
HGNC:1212	FMNL1	FMNL
HGNC:18267	FMNL2	FHOD2
HGNC:3772	FMO4	FMO2
HGNC:24024	FMO6P	FMO6
HGNC:3775	FMR1	POF1
HGNC:3775	FMR1	POF
HGNC:39081	FMR1-AS1	FMR1AS
HGNC:39081	FMR1-AS1	FMR1-AS
HGNC:20851	FNBP1L	C1orf39
HGNC:21184	FNDC1	FNDC2
HGNC:20296	FNDC3A	FNDC3
HGNC:33547	FNDC9	C5orf40
HGNC:42951	FNDC10	C1orf233
HGNC:28764	FNDC11	C20orf195
HGNC:3783	FNTAP1	FNTAL1
HGNC:3784	FNTAP2	FNTAL2
HGNC:23377	FOCAD	KIAA1797
HGNC:3788	FOLH1	FOLH
HGNC:13636	FOLH1B	FOLH2
HGNC:13636	FOLH1B	FOLHP
HGNC:3791	FOLR1	FOLR
HGNC:3792	FOLR1P1	FOLR1P
HGNC:5021	FOXA1	HNF3A
HGNC:5022	FOXA2	HNF3B
HGNC:5023	FOXA3	HNF3G
HGNC:3800	FOXC1	FKHL7
HGNC:3800	FOXC1	IRID1
HGNC:3801	FOXC2	FKHL14
HGNC:50650	FOXCUT	LINC01379
HGNC:3802	FOXD1	FKHL8
HGNC:3803	FOXD2	FKHL17
HGNC:3805	FOXD4	FKHL9
HGNC:23762	FOXD4L4	FOXD4L2
HGNC:3806	FOXE1	FKHL15
HGNC:3806	FOXE1	TITF2
HGNC:3806	FOXE1	FOXE2
HGNC:3808	FOXE3	FKHL12
HGNC:3809	FOXF1	FKHL5
HGNC:3810	FOXF2	FKHL6
HGNC:3811	FOXG1	FKHL2
HGNC:3811	FOXG1	FOXG1B
HGNC:3811	FOXG1	FKHL4
HGNC:3811	FOXG1	FKH2
HGNC:3811	FOXG1	FKHL1
HGNC:3811	FOXG1	FOXG1C
HGNC:3811	FOXG1	FKHL3
HGNC:3811	FOXG1	FOXG1A
HGNC:3815	FOXI1	FKHL10
HGNC:3816	FOXJ1	FKHL13
HGNC:6036	FOXK2	ILF
HGNC:6036	FOXK2	ILF1
HGNC:3817	FOXL1	FKHL11
HGNC:1092	FOXL2	BPES
HGNC:34428	FOXL2NB	C3orf72
HGNC:3818	FOXM1	FKHL16
HGNC:12765	FOXN1	WHN
HGNC:12765	FOXN1	RONU
HGNC:5281	FOXN2	HTLF
HGNC:1928	FOXN3	C14orf116
HGNC:1928	FOXN3	CHES1
HGNC:3819	FOXO1	FKHR
HGNC:3819	FOXO1	FOXO1A
HGNC:3820	FOXO1B	FKHRP1
HGNC:3821	FOXO3	FKHRL1
HGNC:3821	FOXO3	FOXO3A
HGNC:3822	FOXO3B	FKHRL1P1
HGNC:7139	FOXO4	MLLT7
HGNC:13875	FOXP2	TNRC10
HGNC:13875	FOXP2	SPCH1
HGNC:6106	FOXP3	IPEX
HGNC:3735	FOXS1	FKHL18
HGNC:3827	FPR2	FPRL1
HGNC:3828	FPR3	FPRL2
HGNC:1162	FRA10AC1	C10orf4
HGNC:23399	FREM1	C9orf154
HGNC:15792	FRG1BP	C20orf80
HGNC:15792	FRG1BP	FRG1B
HGNC:3955	FRK	PTK5
HGNC:25491	FRMD4A	FRMD4
HGNC:19839	FRMD6	C14orf31
HGNC:20129	FRMD6-AS1	C14orf82
HGNC:8079	FRMD7	NYS
HGNC:8079	FRMD7	NYS1
HGNC:28572	FRMPD2	PDZD5C
HGNC:28572	FRMPD2	PDZK5C
HGNC:16843	FRMPD2B	PDZK5A
HGNC:16843	FRMPD2B	PDZD5A
HGNC:16843	FRMPD2B	FRMPD2L1
HGNC:16843	FRMPD2B	FRMPD2P2
HGNC:16843	FRMPD2B	PDZK5B
HGNC:16843	FRMPD2B	PDZD5B
HGNC:16843	FRMPD2B	FRMPD2L2
HGNC:16843	FRMPD2B	FRMPD2P1
HGNC:29007	FRMPD4	PDZK10
HGNC:29007	FRMPD4	PDZD10
HGNC:27622	FRRS1	SDFR2
HGNC:1362	FRRS1L	C9orf4
HGNC:20367	FRY	C13orf14
HGNC:29127	FRYL	KIAA0826
HGNC:20494	FSCB	C14orf155
HGNC:11148	FSCN1	SNL
HGNC:13753	FSD1L	CSDUFD1
HGNC:13753	FSD1L	CCDC10
HGNC:13753	FSD1L	FSD1NL
HGNC:13753	FSD1L	FSD1CL
HGNC:18024	FSD2	SPRYD1
HGNC:3969	FSHR	ODG1
HGNC:3976	FTH1	FTHL6
HGNC:3979	FTH1P1	FTHL1
HGNC:3989	FTH1P2	FTHL2
HGNC:3990	FTH1P3	FTHL3
HGNC:3991	FTH1P4	FTHL4
HGNC:3996	FTH1P5	FTHP1
HGNC:3996	FTH1P5	FTHL5
HGNC:3994	FTH1P7	FTHL7
HGNC:3995	FTH1P8	FTHL8
HGNC:3980	FTH1P10	FTHL10
HGNC:3981	FTH1P11	FTHL11
HGNC:3982	FTH1P12	FTHL12
HGNC:3983	FTH1P13	FTHP3
HGNC:3983	FTH1P13	FTHL13
HGNC:3985	FTH1P15	FTHL15
HGNC:3986	FTH1P16	FTH2
HGNC:3986	FTH1P16	FTHL16
HGNC:33525	FTH1P19	FTHL19
HGNC:37639	FTH1P20	FTHL20
HGNC:3997	FTH1P21	FTHP2
HGNC:3997	FTH1P21	FTHL21
HGNC:37640	FTH1P22	FTHL22
HGNC:37641	FTH1P23	FTHL23
HGNC:37642	FTH1P24	FTHL24
HGNC:37643	FTH1P25	FTHL25
HGNC:37644	FTH1P26	FTHL26
HGNC:3988	FTHL18P	FTH1P18
HGNC:3988	FTHL18P	FTHL18
HGNC:16547	FTLP1	FTLP
HGNC:4001	FTLP2	FTLL2
HGNC:4000	FTLP3	FTLL1
HGNC:13254	FTSJ1	MRX9
HGNC:13254	FTSJ1	MRX44
HGNC:37190	FTX	NCRNA00182
HGNC:37190	FTX	MIR374AHG
HGNC:4004	FUBP1	FUBP
HGNC:4005	FUBP3	FBP3
HGNC:4007	FUCA1P1	FUCA1P
HGNC:17253	FUNDC2P1	FUNDC2P
HGNC:24733	FUOM	C10orf125
HGNC:8568	FURIN	PCSK3
HGNC:8568	FURIN	FUR
HGNC:8568	FURIN	PACE
HGNC:4010	FUS	ALS6
HGNC:4012	FUT1	H
HGNC:4012	FUT1	HSC
HGNC:4013	FUT2	SE
HGNC:4014	FUT3	LE
HGNC:4015	FUT4	CD15
HGNC:4015	FUT4	FCT3A
HGNC:4015	FUT4	ELFT
HGNC:3951	FXN	FRDA
HGNC:20012	FXNP1	FRDAP
HGNC:4024	FXR2	FMR1L2
HGNC:4025	FXYD1	PLM
HGNC:4026	FXYD2	ATP1G1
HGNC:4026	FXYD2	HOMG2
HGNC:4027	FXYD3	PLML
HGNC:31124	FXYD6P3	FXYD8
HGNC:4036	FYB1	FYB
HGNC:27295	FYB2	C1orf168
HGNC:4042	FZD4	EVR1
HGNC:4043	FZD5	C2orf31
HGNC:48632	FZD10-AS1	FZD10-DT
HGNC:20338	G2E3	KIAA1333
HGNC:4056	G6PC1	G6PT
HGNC:4056	G6PC1	G6PC
HGNC:4066	GAB1	DFNB26
HGNC:4507	GABBR2	GPR51
HGNC:4072	GABPAP	GABPB1
HGNC:4074	GABPB1	GABPB2
HGNC:50516	GACAT2	MTCL1-AS1
HGNC:50847	GACAT3	LINC01458
HGNC:4092	GAD1	GAD
HGNC:4095	GADD45A	DDIT1
HGNC:2725	GADD45AP1	DDIT1L
HGNC:2725	GADD45AP1	GADD45AL
HGNC:4096	GADD45B	MYD118
HGNC:4099	GAGE2A	GAGE2
HGNC:4105	GAGE12I	GAGE7B
HGNC:17778	GAGE12J	GAGE11
HGNC:29081	GAGE13	GAGE12A
HGNC:4114	GAL	GALN
HGNC:4118	GALK1	GALK
HGNC:21531	GALNT15	GALNTL2
HGNC:23233	GALNT16	GALNTL1
HGNC:16347	GALNT17	WBSCR17
HGNC:30488	GALNT18	GALNTL4
HGNC:21725	GALNTL5	GALNT15
HGNC:4132	GALR1	GALNR1
HGNC:4132	GALR1	GALNR
HGNC:33982	GAMTP1	GAMTP
HGNC:4141	GAPDH	GAPD
HGNC:4159	GAPDHP1	GAPDP1
HGNC:4159	GAPDHP1	GAPDHL2
HGNC:4159	GAPDHP1	GAPDL2
HGNC:16577	GAPDHP2	GAPDP2
HGNC:4160	GAPDHP14	GAPDP14
HGNC:13950	GAPDHP15	GAPDP15
HGNC:23768	GAPDHP16	GAPDP16
HGNC:37765	GAPDHP17	GAPDHP18
HGNC:4142	GAPDHP58	GAPDL1
HGNC:4142	GAPDHP58	GAPDHL1
HGNC:4152	GAPDHP59	GAPDL3
HGNC:4152	GAPDHP59	GAPDHL3
HGNC:4153	GAPDHP60	GAPDL4
HGNC:4153	GAPDHP60	GAPDHL4
HGNC:4155	GAPDHP61	GAPDL6
HGNC:4155	GAPDHP61	GAPDHL6
HGNC:4156	GAPDHP62	GAPDL7
HGNC:4156	GAPDHP62	GAPDHL7
HGNC:4157	GAPDHP63	GAPDL8
HGNC:4157	GAPDHP63	GAPDHL8
HGNC:4158	GAPDHP64	GAPDL9
HGNC:4158	GAPDHP64	GAPDHL9
HGNC:4143	GAPDHP65	GAPDL10
HGNC:4143	GAPDHP65	GAPDHL10
HGNC:4144	GAPDHP66	GAPDL11
HGNC:4144	GAPDHP66	GAPDHL11
HGNC:4145	GAPDHP67	GAPDL12
HGNC:4145	GAPDHP67	GAPDHL12
HGNC:4146	GAPDHP68	GAPDL13
HGNC:4146	GAPDHP68	GAPDHL13
HGNC:4147	GAPDHP69	GAPDL14
HGNC:4147	GAPDHP69	GAPDHL14
HGNC:4148	GAPDHP70	GAPDL15
HGNC:4148	GAPDHP70	GAPDHL15
HGNC:4149	GAPDHP71	GAPDL16
HGNC:4149	GAPDHP71	GAPDHL16
HGNC:22955	GAPDHP72	GAPDL18
HGNC:22955	GAPDHP72	GAPDHL18
HGNC:22956	GAPDHP73	GAPDL19
HGNC:22956	GAPDHP73	GAPDHL19
HGNC:24864	GAPDHS	GAPDS
HGNC:51308	GAPLINC	LINC01540
HGNC:26588	GAPT	C5orf29
HGNC:14264	GAR1	NOLA1
HGNC:26136	GAREM1	C18orf11
HGNC:26136	GAREM1	FAM59A
HGNC:26136	GAREM1	GAREM
HGNC:27172	GAREM2	FAM59B
HGNC:27172	GAREM2	GAREML
HGNC:29016	GARRE1	KIAA0355
HGNC:4162	GARS1	CMT2D
HGNC:4162	GARS1	GARS
HGNC:48951	GARS1-DT	GARS-DT
HGNC:50480	GARS1P1	GARSP1
HGNC:4163	GART	PRGS
HGNC:4163	GART	PGFT
HGNC:4168	GAS6	AXLLG
HGNC:43694	GAS6-DT	GAS6-AS2
HGNC:4166	GAS8	GAS11
HGNC:1197	GAS8-AS1	C16orf3
HGNC:24485	GASK1A	C3orf41
HGNC:24485	GASK1A	FAM198A
HGNC:25312	GASK1B	C4orf18
HGNC:25312	GASK1B	FAM198B
HGNC:53132	GASK1B-AS1	FAM198B-AS1
HGNC:4164	GAST	GAS
HGNC:4170	GATA1	GF1
HGNC:8849	GATB	PET112L
HGNC:8849	GATB	PET112
HGNC:26616	GATD1	PDDC1
HGNC:1273	GATD3	C21orf33
HGNC:1273	GATD3	GATD3A
HGNC:4177	GBA	GLUC
HGNC:18986	GBA2	SPG46
HGNC:4178	GBAP1	GBAP
HGNC:20013	GCATP1	GCATP
HGNC:1317	GCFC2	TCF9
HGNC:1317	GCFC2	C2orf3
HGNC:4193	GCH1	GCH
HGNC:4193	GCH1	DYT5
HGNC:4193	GCH1	DYT14
HGNC:4195	GCK	MODY2
HGNC:4311	GCLC	GLCLC
HGNC:4311	GCLC	GLCL
HGNC:4312	GCLM	GLCLR
HGNC:4197	GCM1	GCMA
HGNC:4198	GCM2	GCMB
HGNC:4199	GCN1	GCN1L1
HGNC:15805	GCNA	ACRC
HGNC:4203	GCNT1	NACGT2
HGNC:16532	GCNT1P1	GCNT1P
HGNC:4204	GCNT2	NACGT1
HGNC:4204	GCNT2	II
HGNC:4204	GCNT2	GCNT5
HGNC:4204	GCNT2	CCAT
HGNC:21623	GCNT2P1	GCNT6
HGNC:21623	GCNT2P1	GCNT2P
HGNC:17973	GCNT4	LINC01336
HGNC:16099	GCNT7	C20orf105
HGNC:20253	GCSAM	GCET2
HGNC:29583	GCSAML	C1orf150
HGNC:15968	GDAP1	CMT4A
HGNC:33435	GDF5-AS1	GDF5OS
HGNC:4221	GDF6	SGM1
HGNC:4226	GDI1	MRX48
HGNC:4226	GDI1	MRX41
HGNC:4226	GDI1	GDIL
HGNC:4228	GDI2P1	GDI2P
HGNC:34360	GDPGP1	C15orf58
HGNC:10884	GEMIN2	SIP1
HGNC:26044	GEMIN8	FAM51A1
HGNC:31818	GEMIN8P1	FAM51A2P
HGNC:31818	GEMIN8P1	GEMIN8P
HGNC:12790	GET1	WRB
HGNC:44010	GET1P1	WRBP1
HGNC:752	GET3	ASNA1
HGNC:21690	GET4	C7orf20
HGNC:4237	GFI1	ZNF163
HGNC:21096	GFOD1	C6orf114
HGNC:4241	GFPT1	GFPT
HGNC:4243	GFRA1	GDNFRA
HGNC:32789	GFRAL	C6orf144
HGNC:12390	GFUS	TSTA3
HGNC:25100	GGACT	A2LD1
HGNC:21705	GGCT	C7orf24
HGNC:21705	GGCT	GCTG
HGNC:19357	GGNBP2	ZNF403
HGNC:4250	GGT1	GGT
HGNC:4251	GGT2	GGT
HGNC:4252	GGT3P	GGT3
HGNC:4260	GGT5	GGTLA1
HGNC:4259	GGT7	GGTL5
HGNC:4259	GGT7	GGTL3
HGNC:33438	GGT8P	GGT1P1
HGNC:4253	GGTA1	GLYT2
HGNC:4253	GGTA1	GGTA
HGNC:4253	GGTA1	GGTA1P
HGNC:4254	GGTA2P	GLYT2L
HGNC:4254	GGTA2P	GLYT3
HGNC:4254	GGTA2P	GGTA1P
HGNC:16437	GGTLC1	GGTLA4
HGNC:16437	GGTLC1	GGTLA3
HGNC:18596	GGTLC2	GGTL4
HGNC:4265	GHRH	GHRF
HGNC:28453	GID4	C17orf39
HGNC:15857	GID8	C20orf11
HGNC:9126	GIGYF1	PERQ1
HGNC:11960	GIGYF2	PERQ2
HGNC:11960	GIGYF2	PERQ3
HGNC:11960	GIGYF2	TNRC15
HGNC:11960	GIGYF2	PARK11
HGNC:18005	GIMAP5	IAN4L1
HGNC:25959	GIN1	ZH2C2
HGNC:21074	GINM1	C6orf72
HGNC:1226	GIPC1	C19orf3
HGNC:1226	GIPC1	RGS19IP1
HGNC:18183	GIPC3	C19orf64
HGNC:18183	GIPC3	DFNB72
HGNC:18183	GIPC3	DFNB15
HGNC:4274	GJA1	ODDD
HGNC:4274	GJA1	GJAL
HGNC:4277	GJA3	CZP3
HGNC:4281	GJA8	CAE1
HGNC:4281	GJA8	CZP1
HGNC:4281	GJA8	CAE
HGNC:19155	GJA9	GJA10
HGNC:4283	GJB1	CMTX1
HGNC:4283	GJB1	CMTX
HGNC:4284	GJB2	DFNB1
HGNC:4284	GJB2	DFNA3
HGNC:4285	GJB3	DFNA2
HGNC:4285	GJB3	EKV
HGNC:4288	GJB6	DFNA3
HGNC:4288	GJB6	ED2
HGNC:4280	GJC1	GJA7
HGNC:17494	GJC2	GJA12
HGNC:17495	GJC3	GJE1
HGNC:19154	GJD2	GJA9
HGNC:19147	GJD3	GJC1
HGNC:4291	GK2	GKP2
HGNC:4292	GK3P	GKP3
HGNC:4295	GK4P	GKP6
HGNC:23263	GK6P	GK7P
HGNC:23263	GK6P	GKP1
HGNC:4298	GLB1	ELNR1
HGNC:4314	GLDCP1	GLDCP
HGNC:29514	GLDN	COLM
HGNC:4315	GLE1	GLE1L
HGNC:4315	GLE1	LCCS1
HGNC:4317	GLI1	GLI
HGNC:4319	GLI3	GCPS
HGNC:4319	GLI3	PHS
HGNC:48823	GLIDR	LINC01172
HGNC:18007	GLIPR2	C9orf19
HGNC:28510	GLIS3	ZNF515
HGNC:28260	GLIS3-AS1	C9orf70
HGNC:14373	GLMN	VMGLOM
HGNC:29436	GLMP	C1orf85
HGNC:14111	GLOD4	C17orf25
HGNC:4326	GLRA1	STHE
HGNC:4327	GLRA2	GLR
HGNC:15987	GLRX3	TXNL2
HGNC:20134	GLRX5	C14orf87
HGNC:16544	GLRXP1	GLRXP
HGNC:34049	GLRXP3	GLRXL
HGNC:23671	GLT6D1	GLTDC1
HGNC:4335	GLUD1	GLUD
HGNC:4337	GLUD1P2	GLUDP2
HGNC:4337	GLUD1P2	GLUD1P7
HGNC:4337	GLUD1P2	GLUDP7
HGNC:4338	GLUD1P3	GLUDP3
HGNC:4338	GLUD1P3	C10orf102
HGNC:4339	GLUD1P4	GLUDP4
HGNC:4340	GLUD1P5	GLUDP5
HGNC:23610	GLUD1P6	GLUDP6
HGNC:23610	GLUD1P6	GLUD1P8
HGNC:23610	GLUD1P6	GLUDP8
HGNC:4336	GLUD2	GLUDP1
HGNC:4341	GLUL	GLNS
HGNC:4342	GLULP1	GLULL1
HGNC:4343	GLULP2	GLULL2
HGNC:4344	GLULP3	GLULL3
HGNC:4345	GLULP4	GLULP
HGNC:37865	GLYATL1B	GLYATL1P3
HGNC:21349	GLYATL3	C6orf140
HGNC:4368	GM2AP1	GM2AP
HGNC:19717	GMCL2	GMCL1L
HGNC:19717	GMCL2	GMCL1P1
HGNC:48993	GMDS-DT	GMDS-AS1
HGNC:4379	GNA11	HHC2
HGNC:4385	GNAI2	GNAI2B
HGNC:4386	GNAI2P1	GNAI2A
HGNC:4386	GNAI2P1	GNAI2L
HGNC:4391	GNAQP1	GNAQP
HGNC:4392	GNAS	GNAS1
HGNC:24872	GNAS-AS1	GNASAS
HGNC:24872	GNAS-AS1	GNAS-AS
HGNC:23657	GNE	IBM2
HGNC:4409	GNG5P1	GNG5P
HGNC:25733	GNL3LP1	GNL3LP
HGNC:4414	GNLY	LAG2
HGNC:4417	GNPDA1	GNPI
HGNC:29670	GNPTAB	GNPTA
HGNC:23026	GNPTG	GNPTAG
HGNC:23026	GNPTG	C16orf27
HGNC:4419	GNRH1	GRH
HGNC:4419	GNRH1	GNRH
HGNC:4419	GNRH1	LHRH
HGNC:4421	GNRHR	GRHR
HGNC:16479	GOLGA2P2Y	GOLGA2LY1
HGNC:16479	GOLGA2P2Y	GOLGA2P2
HGNC:32426	GOLGA2P3Y	GOLGA2LY2
HGNC:32426	GOLGA2P3Y	GOLGA2P3
HGNC:25315	GOLGA2P5	GOLGA2L1
HGNC:25315	GOLGA2P5	GOLGA2B
HGNC:13567	GOLGA6A	GOLGA6
HGNC:30472	GOLGA6L5P	GOLGA6L5
HGNC:37442	GOLGA6L7	GOLGA6L7P
HGNC:37229	GOLGA6L9	GOLGA6L20
HGNC:37228	GOLGA6L10	GOLGA6L18
HGNC:23958	GOLGA6L11P	GOLGA6L15P
HGNC:49414	GOLGA6L17P	GOLGA6L21P
HGNC:31668	GOLGA7B	C10orf133
HGNC:31668	GOLGA7B	C10orf132
HGNC:45232	GOLGA7B-DT	LINC00866
HGNC:32375	GOLGA8CP	GOLGA8C
HGNC:32376	GOLGA8DP	GOLGA8D
HGNC:32377	GOLGA8EP	GOLGA8E
HGNC:26660	GOLGA8IP	GOLGA9P
HGNC:26660	GOLGA8IP	GOLGA8I
HGNC:15448	GOLIM4	GOLPH4
HGNC:15451	GOLM1	GOLPH2
HGNC:15451	GOLM1	C9orf155
HGNC:24892	GOLM2	CASC4
HGNC:39251	GOLM2P1	CASC4P1
HGNC:25973	GON4L	GON4
HGNC:20356	GON7	C14orf142
HGNC:25676	GORAB	SCYL1BP1
HGNC:16769	GORASP1	GOLPH5
HGNC:4434	GOT2P1	GOT2L1
HGNC:4435	GOT2P2	GOT2L2
HGNC:4436	GOT2P3	GOT2L3
HGNC:4436	GOT2P3	GOT2L3P
HGNC:4439	GP1BA	GP1B
HGNC:20298	GPALPP1	KIAA1704
HGNC:13920	GPANK1	BAT4
HGNC:28157	GPAT3	AGPAT9
HGNC:20880	GPAT4	AGPAT6
HGNC:24658	GPATCH1	GPATC1
HGNC:25499	GPATCH2	GPATC2
HGNC:20210	GPATCH2L	C14orf118
HGNC:25720	GPATCH3	GPATC3
HGNC:25982	GPATCH4	GPATC4
HGNC:29066	GPATCH8	KIAA0553
HGNC:29066	GPATCH8	GPATC8
HGNC:26768	GPATCH11	CCDC75
HGNC:42659	GPATCH11P1	CCDC75P1
HGNC:4451	GPC3	SDYS
HGNC:4485	GPER1	CMKRL2
HGNC:4485	GPER1	GPR30
HGNC:4485	GPER1	GPER
HGNC:4460	GPM6A	GPM6
HGNC:17030	GPN1	XAB1
HGNC:25513	GPN2	ATPBD1B
HGNC:30186	GPN3	ATPBD1C
HGNC:48602	GPR1-AS	GPR1-AS1
HGNC:4488	GPR32P1	GPR32P
HGNC:4500	GPR42	GPR42P
HGNC:4523	GPR83	GPR72
HGNC:4538	GPR87	GPR95
HGNC:13840	GPR89B	GPR89
HGNC:13840	GPR89B	GPR89C
HGNC:11862	GPR137B	TM7SF1
HGNC:20145	GPR143	OA1
HGNC:18499	GPR143P	OA1P
HGNC:31371	GPR179	GPR158L1
HGNC:13708	GPR182	ADMR
HGNC:3128	GPR183	EBI2
HGNC:9836	GPRC5A	RAI3
HGNC:23730	GPRIN2	KIAA0514
HGNC:29501	GPSM2	DFNB82
HGNC:13945	GPSM3	C6orf9
HGNC:4560	GPX1P1	GPXL2
HGNC:4560	GPX1P1	GPXP1
HGNC:4561	GPX1P2	GPXL1
HGNC:4561	GPX1P2	GPXP2
HGNC:4558	GPX6	GPXP3
HGNC:29305	GRAMD1A	KIAA1533
HGNC:29214	GRAMD1B	LINC01059
HGNC:27287	GRAMD2A	GRAMD2
HGNC:24911	GRAMD2B	GRAMD3
HGNC:30963	GRASLND	RNF144A-AS1
HGNC:31042	GREB1L	KIAA1772
HGNC:2001	GREM1	CKTSF1B1
HGNC:2001	GREM1	CRAC1
HGNC:27549	GREP1	LINC00514
HGNC:17923	GRHL1	TFCP2L2
HGNC:2799	GRHL2	DFNA28
HGNC:2799	GRHL2	TFCP2L3
HGNC:25839	GRHL3	TFCP2L4
HGNC:4570	GRHPR	GLXR
HGNC:4571	GRIA1	GLUR1
HGNC:4572	GRIA2	GLUR2
HGNC:4573	GRIA3	GLUR3
HGNC:4574	GRIA4	GLUR4
HGNC:4579	GRIK1	GLUR5
HGNC:16458	GRIK1-AS1	C21orf9
HGNC:16458	GRIK1-AS1	NCRNA00110
HGNC:16458	GRIK1-AS1	GRIK1AS
HGNC:16458	GRIK1-AS1	GRIK1-AS
HGNC:1282	GRIK1-AS2	C21orf41
HGNC:1282	GRIK1-AS2	NCRNA00258
HGNC:4580	GRIK2	GLUR6
HGNC:4582	GRIK4	GRIK
HGNC:4583	GRIK5	GRIK2
HGNC:4584	GRIN1	NMDAR1
HGNC:4585	GRIN2A	NMDAR2A
HGNC:4586	GRIN2B	NMDAR2B
HGNC:4587	GRIN2C	NMDAR2C
HGNC:4588	GRIN2D	NMDAR2D
HGNC:4589	GRINA	NMDARA1
HGNC:10013	GRK1	RHOK
HGNC:289	GRK2	ADRBK1
HGNC:290	GRK3	ADRBK2
HGNC:4543	GRK4	GPRK2L
HGNC:4544	GRK5	GPRK5
HGNC:4545	GRK6	GPRK6
HGNC:4547	GRK6P1	GPRK6L
HGNC:4547	GRK6P1	GPRK6P
HGNC:4547	GRK6P1	GRK6PS
HGNC:17031	GRK7	GPRK7
